dx,dz
0.7492163054764078,1.0
2.4502850817610624,0.1716361982063985
2.5169385606657992,0.11081424314640642
2.263431150776518,0.046321392577632986
1.1623484248188183,0.012269623001881655
0.3098266656787431,0.0016884727486750606
0.0531465885782951,9.364170036522921e-05
0.008924694454342944,2.2576791730495215e-06
0.0012379424407611495,6.845177440744823e-08
0.00022401019721173196,1.0183363142844257e-09
2.6302078007557767e-05,1.2431416225992423e-10
6.484886991605258e-06,1.4303465947391369e-11
2.422246847025458e-15,3.866236136894082e-12
