dx,dz
1044.095920486356,1.0
386.01760306519697,0.04550415151270847
13.859673866287215,0.000284034738229312
13.630486200349512,9.482948834036676e-05
9.735004095530451,6.116551596887673e-05
5.406947350779903,3.934640047715358e-05
2.8354591040282435,2.688467007874194e-05
1.6334635293911504,2.010181847367594e-05
2.1672009153731424,1.6181001254131195e-05
2.582569539651275,1.2804317873304718e-05
4.733873542433478,9.176691658548257e-06
4.312255398286464,8.718548453133542e-06
0.6789672471950603,3.401462148082882e-06
0.14479850240675568,2.3506003033669858e-07
0.01945976328676169,7.747770881225855e-09
