dx,dz
1.0704690973555644,1.0
0.23187707948666714,0.10901725816877571
0.3572974378958682,0.013791102755801034
0.3180139861696092,0.0016412960911502408
0.3379725131010005,0.00021465508202001164
0.23687305328896174,2.558646352630573e-05
0.36286916090280574,3.3328099991649517e-06
0.03728796704087469,3.961807054016237e-07
0.40964539188499655,5.123644145477264e-08
0.8749971911287338,5.181868850353318e-09
0.1344648262084806,1.1070035309870515e-09
0.12016603128995744,1.098600710565967e-09
0.3047716397762209,1.9539401785587217e-09
0.11321905388520415,5.441723586842329e-10
0.024759673630859434,3.6943238488389673e-10
