dx,dz
10527.071823942013,1.0
3726.7554652642666,0.043874306567869434
88.47463544600268,3.17088288668981e-05
2.030134648565104,4.007036586299997e-07
2.3015521381539736,4.362460365206446e-08
2.4605838410446275,3.6173495228006014e-08
2.2294746842801234,4.165126547157773e-08
3.2314318289328763,3.781566229364816e-08
0.47921150388914585,2.42655850905752e-08
0.10696375179408629,9.980712140431253e-11
0.053945414866469595,2.1478432669813775e-11
0.027547965716023807,4.790313648641334e-12
0.014157373794893386,2.2343398617557873e-12
0.014599108015956971,1.3922165283599965e-12
0.0004850364651879812,5.564910762981839e-13
