dx,dz
1059.2742619240114,1.0
352.8211102315619,0.04267104388530593
3.437191827478876,6.0925854036468536e-05
3.3244317081945565,1.1329690959554957e-05
3.1451200161880837,9.698092041585534e-06
4.648705324568175,1.2789425391625751e-05
3.8147289304623757,2.0722636500774395e-05
3.814728930659568,2.0722636500774195e-05
3.8147289301032044,2.072263650077426e-05
3.814728933662394,2.0722636500774243e-05
3.8147289303511203,2.0722636500774243e-05
3.8147289303511203,2.0722636500774243e-05
3.8147289303511203,2.0722636500774243e-05
3.8147289303511203,2.0722636500774243e-05
3.8147289303511203,2.0722636500774243e-05
