Estimador 1 
5.227464e+08,3.565624e+02
1.517066e+09,5.908334e+02
3.567738e+09,1.357758e+03
1.085342e+10,3.448088e+03
2.222741e+10,5.707113e+03
2.844545e+10,6.813287e+03
2.919294e+10,7.276543e+03
2.925255e+10,7.360913e+03
2.925959e+10,7.375754e+03
2.926131e+10,7.377644e+03
2.926138e+10,7.378033e+03
2.926145e+10,7.378066e+03
2.926144e+10,7.378078e+03
Estimador 2 
5.227464e+08,3.565624e+02
8.267762e+08,4.496253e+02
2.306463e+08,2.775337e+02
2.191076e+08,1.496480e+02
2.280841e+08,1.386507e+02
2.304131e+08,1.458799e+02
2.294307e+08,1.449634e+02
2.297019e+08,1.452937e+02
2.296276e+08,1.452247e+02
2.296472e+08,1.452445e+02
2.296420e+08,1.452397e+02
2.296434e+08,1.452410e+02
2.296430e+08,1.452407e+02
2.296431e+08,1.452408e+02
2.296431e+08,1.452408e+02
