,tipo,de,val,sample,method,scenario
0,v,0,1.061758894261364,0,LM,0
1,teta,0,0.0,0,LM,0
2,v,1,1.0470098107267631,0,LM,0
3,teta,1,-0.08567836017139598,0,LM,0
4,v,2,1.0018984888732638,0,LM,0
5,teta,2,-0.21517315545244828,0,LM,0
6,v,3,1.013843216923867,0,LM,0
7,teta,3,-0.17673974135991397,0,LM,0
8,v,4,1.0156461383946809,0,LM,0
9,teta,4,-0.14981727362025987,0,LM,0
10,v,5,1.0507006332348972,0,LM,0
11,teta,5,-0.24518328254801336,0,LM,0
12,v,6,1.057980170408798,0,LM,0
13,teta,6,-0.23157268765725886,0,LM,0
14,v,7,1.0918427428426716,0,LM,0
15,teta,7,-0.23157267521970937,0,LM,0
16,v,8,1.0492987552265,0,LM,0
17,teta,8,-0.26006005409535726,0,LM,0
18,v,9,1.042103013429857,0,LM,0
19,teta,9,-0.2626687817915457,0,LM,0
20,v,10,1.042843932759436,0,LM,0
21,teta,10,-0.25653618121816346,0,LM,0
22,v,11,1.0587666792687713,0,LM,0
23,teta,11,-0.2737622287189082,0,LM,0
24,v,12,1.0398384743925024,0,LM,0
25,teta,12,-0.2644697237957726,0,LM,0
26,v,13,1.026988552123349,0,LM,0
27,teta,13,-0.27969931720851027,0,LM,0
28,v,14,1.047880891693823,0,LM,0
29,teta,14,-0.07861351749848072,0,LM,0
30,v,15,1.0898482506775697,0,LM,0
31,teta,15,-0.26336442135461674,0,LM,0
0,v,0,1.0613862360298725,1,LM,0
1,teta,0,0.0,1,LM,0
2,v,1,1.0464095135856086,1,LM,0
3,teta,1,-0.08778480248722921,1,LM,0
4,v,2,1.0010906261420196,1,LM,0
5,teta,2,-0.21781544254040788,1,LM,0
6,v,3,1.0132885677787513,1,LM,0
7,teta,3,-0.17857539753041377,1,LM,0
8,v,4,1.0150992600720785,1,LM,0
9,teta,4,-0.15141117540905769,1,LM,0
10,v,5,1.0500747872067986,1,LM,0
11,teta,5,-0.2467632514612371,1,LM,0
12,v,6,1.0574348980766266,1,LM,0
13,teta,6,-0.23331302423136804,1,LM,0
14,v,7,1.0913825444359941,1,LM,0
15,teta,7,-0.23331302201610968,1,LM,0
16,v,8,1.0487068683179617,1,LM,0
17,teta,8,-0.2617513760897498,1,LM,0
18,v,9,1.041440475225462,1,LM,0
19,teta,9,-0.2643616554808937,1,LM,0
20,v,10,1.0422001315082081,1,LM,0
21,teta,10,-0.25811907800678324,1,LM,0
22,v,11,1.0583708135669911,1,LM,0
23,teta,11,-0.27515777058381496,1,LM,0
24,v,12,1.0394611983499094,1,LM,0
25,teta,12,-0.2658519087869506,1,LM,0
26,v,13,1.0265644217024743,1,LM,0
27,teta,13,-0.2811582312051154,1,LM,0
28,v,14,1.0472877003022296,1,LM,0
29,teta,14,-0.08070621060113847,1,LM,0
30,v,15,1.0896294880064614,1,LM,0
31,teta,15,-0.2646906005418657,1,LM,0
0,v,0,1.0603641681534055,2,LM,0
1,teta,0,0.0,2,LM,0
2,v,1,1.0453020737425334,2,LM,0
3,teta,1,-0.08752373991382265,2,LM,0
4,v,2,1.0001293749403029,2,LM,0
5,teta,2,-0.2172075806936959,2,LM,0
6,v,3,1.0121798875760641,2,LM,0
7,teta,3,-0.1784765708852954,2,LM,0
