,tipo,de,val,sample,method,scenario
0,x_tcsc,22-118,0.049633681920383435,0,LM,0
1,x_tcsc,43-119,0.18938329934218925,0,LM,0
2,x_tcsc,84-120,0.036612679713771565,0,LM,0
3,B_svc,14,-1.2163786140341721,0,LM,0
4,B_svc,39,-0.1413791484095156,0,LM,0
5,B_svc,76,-0.588909477433763,0,LM,0
6,B_svc,91,-1.7917688996064531,0,LM,0
7,B_svc,111,0.11756977389672497,0,LM,0
8,B_svc,112,-1.282890360240864,0,LM,0
9,B_svc,115,-0.26503680016273723,0,LM,0
10,UPFC_Vsh,16-121,1.0952524634971676,0,LM,0
11,UPFC_tsh,16-121,0.22405416999701472,0,LM,0
12,UPFC_Vse,16-121,0.04222790441623196,0,LM,0
13,UPFC_tse,16-121,-1.875320654194243,0,LM,0
14,UPFC_Vsh,65-122,1.119240817173202,0,LM,0
15,UPFC_tsh,65-122,0.47210436813390366,0,LM,0
16,UPFC_Vse,65-122,0.06109435257692583,0,LM,0
17,UPFC_tse,65-122,-2.521876449515984,0,LM,0
18,UPFC_Vsh,88-123,1.0949497993089348,0,LM,0
19,UPFC_tsh,88-123,0.6697984779518419,0,LM,0
20,UPFC_Vse,88-123,0.13422829808531211,0,LM,0
21,UPFC_tse,88-123,-2.046087223016582,0,LM,0
22,UPFC_Vsh,99-124,1.1093410158061134,0,LM,0
23,UPFC_tsh,99-124,0.4734829326709284,0,LM,0
24,UPFC_Vse,99-124,0.0779466792965493,0,LM,0
25,UPFC_tse,99-124,-2.5603896975970555,0,LM,0
0,x_tcsc,22-118,0.04720583796264721,1,LM,0
1,x_tcsc,43-119,0.17115645182563252,1,LM,0
2,x_tcsc,84-120,0.033252769221851025,1,LM,0
3,B_svc,14,-1.1934813918988274,1,LM,0
4,B_svc,39,-0.1392718309781477,1,LM,0
5,B_svc,76,-0.598574261245359,1,LM,0
6,B_svc,91,-1.7867748246224908,1,LM,0
7,B_svc,111,0.1170114443561901,1,LM,0
8,B_svc,112,-1.2854494237531884,1,LM,0
9,B_svc,115,-0.26311554956086664,1,LM,0
10,UPFC_Vsh,16-121,1.0934162089387185,1,LM,0
11,UPFC_tsh,16-121,0.22775850915689674,1,LM,0
12,UPFC_Vse,16-121,0.04166066216926954,1,LM,0
13,UPFC_tse,16-121,-1.9078010646770132,1,LM,0
14,UPFC_Vsh,65-122,1.119322016578162,1,LM,0
15,UPFC_tsh,65-122,0.4720944410335539,1,LM,0
16,UPFC_Vse,65-122,0.0610739277118644,1,LM,0
17,UPFC_tse,65-122,-2.5223929833556396,1,LM,0
18,UPFC_Vsh,88-123,1.095444710286365,1,LM,0
19,UPFC_tsh,88-123,0.6694575753619704,1,LM,0
20,UPFC_Vse,88-123,0.13410261291843742,1,LM,0
21,UPFC_tse,88-123,-2.0584454592695005,1,LM,0
22,UPFC_Vsh,99-124,1.110413132321717,1,LM,0
23,UPFC_tsh,99-124,0.4737377349156231,1,LM,0
24,UPFC_Vse,99-124,0.07799076753392106,1,LM,0
25,UPFC_tse,99-124,-2.5582254517594523,1,LM,0
0,x_tcsc,22-118,0.04786838220530125,2,LM,0
1,x_tcsc,43-119,0.17953592916888816,2,LM,0
2,x_tcsc,84-120,0.040602315340488464,2,LM,0
3,B_svc,14,-1.1908490277520962,2,LM,0
4,B_svc,39,-0.13943069207577177,2,LM,0
5,B_svc,76,-0.5879770809839673,2,LM,0
6,B_svc,91,-1.804222181674843,2,LM,0
7,B_svc,111,0.11612192854829897,2,LM,0
8,B_svc,112,-1.2832519464463918,2,LM,0
9,B_svc,115,-0.2615338983285064,2,LM,0
10,UPFC_Vsh,16-121,1.0937935785034232,2,LM,0
11,UPFC_tsh,16-121,0.22765557977665354,2,LM,0
12,UPFC_Vse,16-121,0.0417584409548788,2,LM,0
13,UPFC_tse,16-121,-1.901919221899858,2,LM,0
14,UPFC_Vsh,65-122,1.1190578564395814,2,LM,0
15,UPFC_tsh,65-122,0.47266781937102986,2,LM,0
16,UPFC_Vse,65-122,0.06019416210819339,2,LM,0
17,UPFC_tse,65-122,-2.516211963296462,2,LM,0
18,UPFC_Vsh,88-123,1.0950566837101026,2,LM,0
19,UPFC_tsh,88-123,0.6715235884880637,2,LM,0
20,UPFC_Vse,88-123,0.1352230511820131,2,LM,0
21,UPFC_tse,88-123,-2.052695666437589,2,LM,0
22,UPFC_Vsh,99-124,1.109261150326284,2,LM,0
23,UPFC_tsh,99-124,0.4739218587237933,2,LM,0
24,UPFC_Vse,99-124,0.07914566257152028,2,LM,0
25,UPFC_tse,99-124,-2.558307561667466,2,LM,0
0,x_tcsc,22-118,0.04956090769306682,3,LM,0
1,x_tcsc,43-119,0.18683292664299486,3,LM,0
2,x_tcsc,84-120,0.03997026284910551,3,LM,0
3,B_svc,14,-1.2020290848963977,3,LM,0
4,B_svc,39,-0.13702385937068873,3,LM,0
5,B_svc,76,-0.6059302312946699,3,LM,0
6,B_svc,91,-1.7870362841355918,3,LM,0
7,B_svc,111,0.11682391186729962,3,LM,0
8,B_svc,112,-1.2855064846002582,3,LM,0
9,B_svc,115,-0.2628617814413032,3,LM,0
10,UPFC_Vsh,16-121,1.0956238445090722,3,LM,0
11,UPFC_tsh,16-121,0.2264171167500383,3,LM,0
12,UPFC_Vse,16-121,0.041663026471529876,3,LM,0
13,UPFC_tse,16-121,-1.8979428210918519,3,LM,0
14,UPFC_Vsh,65-122,1.1203411991824768,3,LM,0
15,UPFC_tsh,65-122,0.4723388922995441,3,LM,0
16,UPFC_Vse,65-122,0.06167277299418975,3,LM,0
17,UPFC_tse,65-122,-2.5422576293409604,3,LM,0
18,UPFC_Vsh,88-123,1.0952929787519867,3,LM,0
19,UPFC_tsh,88-123,0.6712804351127377,3,LM,0
20,UPFC_Vse,88-123,0.13389810670030644,3,LM,0
21,UPFC_tse,88-123,-2.0562175822880495,3,LM,0
22,UPFC_Vsh,99-124,1.1106747690615917,3,LM,0
23,UPFC_tsh,99-124,0.4740762853809223,3,LM,0
24,UPFC_Vse,99-124,0.07865025831845053,3,LM,0
25,UPFC_tse,99-124,-2.5738604840795634,3,LM,0
0,x_tcsc,22-118,0.05040584990451098,4,LM,0
1,x_tcsc,43-119,0.18292513351091594,4,LM,0
2,x_tcsc,84-120,0.040342630067453214,4,LM,0
3,B_svc,14,-1.2137636249229857,4,LM,0
4,B_svc,39,-0.13848169250381978,4,LM,0
5,B_svc,76,-0.5980718801129331,4,LM,0
6,B_svc,91,-1.7853530516393903,4,LM,0
7,B_svc,111,0.11721578837472643,4,LM,0
8,B_svc,112,-1.2846917203819228,4,LM,0
9,B_svc,115,-0.2642474501025319,4,LM,0
10,UPFC_Vsh,16-121,1.0953760304811038,4,LM,0
11,UPFC_tsh,16-121,0.22598314313153156,4,LM,0
12,UPFC_Vse,16-121,0.042351231723616704,4,LM,0
13,UPFC_tse,16-121,-1.86903132863983,4,LM,0
14,UPFC_Vsh,65-122,1.119211274261593,4,LM,0
15,UPFC_tsh,65-122,0.47205224721714795,4,LM,0
16,UPFC_Vse,65-122,0.06057437257923273,4,LM,0
17,UPFC_tse,65-122,-2.540117183929628,4,LM,0
18,UPFC_Vsh,88-123,1.0943948434941613,4,LM,0
