,tipo,de,val,sample,method,scenario
0,x_tcsc,1-14,-0.010357829486707536,0,LM,0
1,B_svc,2,-0.06296226621458129,0,LM,0
2,UPFC_Vsh,5-15,0.9913686295529263,0,LM,0
3,UPFC_tsh,5-15,-0.24939471225676518,0,LM,0
4,UPFC_Vse,5-15,0.10396683239671475,0,LM,0
5,UPFC_tse,5-15,-3.0298533698658234,0,LM,0
0,x_tcsc,1-14,-0.01040198065070187,1,LM,0
1,B_svc,2,-0.06277955981715432,1,LM,0
2,UPFC_Vsh,5-15,0.9909962191243722,1,LM,0
3,UPFC_tsh,5-15,-0.25138852314682525,1,LM,0
4,UPFC_Vse,5-15,0.1046289417437292,1,LM,0
5,UPFC_tse,5-15,-3.029425117349537,1,LM,0
0,x_tcsc,1-14,-0.010220107775265703,2,LM,0
1,B_svc,2,-0.06337605510175291,2,LM,0
2,UPFC_Vsh,5-15,0.9904401676607919,2,LM,0
3,UPFC_tsh,5-15,-0.25075782300671484,2,LM,0
4,UPFC_Vse,5-15,0.1044638793151314,2,LM,0
5,UPFC_tse,5-15,-3.0264808950076367,2,LM,0
0,x_tcsc,1-14,-0.010413437717925357,3,LM,0
1,B_svc,2,-0.06321073004287288,3,LM,0
2,UPFC_Vsh,5-15,0.9912518295384685,3,LM,0
3,UPFC_tsh,5-15,-0.2507273588602062,3,LM,0
4,UPFC_Vse,5-15,0.10440729102221473,3,LM,0
5,UPFC_tse,5-15,-3.026380039823478,3,LM,0
0,x_tcsc,1-14,-0.01027054782704408,4,LM,0
1,B_svc,2,-0.06245395364600253,4,LM,0
2,UPFC_Vsh,5-15,0.9927260253952425,4,LM,0
3,UPFC_tsh,5-15,-0.2507567724671844,4,LM,0
4,UPFC_Vse,5-15,0.10427184254630653,4,LM,0
5,UPFC_tse,5-15,-3.027604211246236,4,LM,0
0,x_tcsc,1-14,-0.01032957119438804,5,LM,0
1,B_svc,2,-0.06319067632508961,5,LM,0
2,UPFC_Vsh,5-15,0.9881815734889728,5,LM,0
3,UPFC_tsh,5-15,-0.2508087589326839,5,LM,0
4,UPFC_Vse,5-15,0.10393424579777834,5,LM,0
5,UPFC_tse,5-15,-3.028713908620768,5,LM,0
0,x_tcsc,1-14,-0.010456151651240019,6,LM,0
1,B_svc,2,-0.06386389059846564,6,LM,0
2,UPFC_Vsh,5-15,0.9895848834729455,6,LM,0
3,UPFC_tsh,5-15,-0.25001841041603784,6,LM,0
4,UPFC_Vse,5-15,0.10470703468026504,6,LM,0
5,UPFC_tse,5-15,-3.025345444107803,6,LM,0
0,x_tcsc,1-14,-0.01037168959930068,7,LM,0
1,B_svc,2,-0.06280605273732595,7,LM,0
2,UPFC_Vsh,5-15,0.9901665089370869,7,LM,0
3,UPFC_tsh,5-15,-0.2504538726517349,7,LM,0
4,UPFC_Vse,5-15,0.10418527296811815,7,LM,0
5,UPFC_tse,5-15,-3.0374733513303855,7,LM,0
0,x_tcsc,1-14,-0.010349299900402474,8,LM,0
1,B_svc,2,-0.06309009785395907,8,LM,0
2,UPFC_Vsh,5-15,0.9884476065158986,8,LM,0
3,UPFC_tsh,5-15,-0.2503918379754757,8,LM,0
4,UPFC_Vse,5-15,0.10400515606536417,8,LM,0
5,UPFC_tse,5-15,-3.020984234705975,8,LM,0
0,x_tcsc,1-14,-0.010393149754124281,9,LM,0
1,B_svc,2,-0.06319184696833138,9,LM,0
2,UPFC_Vsh,5-15,0.9909412575678082,9,LM,0
3,UPFC_tsh,5-15,-0.250850939350363,9,LM,0
4,UPFC_Vse,5-15,0.10435393976893076,9,LM,0
5,UPFC_tse,5-15,-3.02471002130339,9,LM,0
0,x_tcsc,1-14,-0.010365630365812594,10,LM,0
1,B_svc,2,-0.06266214043546901,10,LM,0
2,UPFC_Vsh,5-15,0.9927283209982727,10,LM,0
3,UPFC_tsh,5-15,-0.24982416924783654,10,LM,0
4,UPFC_Vse,5-15,0.10418669187962185,10,LM,0
5,UPFC_tse,5-15,-3.024905209579359,10,LM,0
0,x_tcsc,1-14,-0.010242959766662186,11,LM,0
1,B_svc,2,-0.06283885626854258,11,LM,0
2,UPFC_Vsh,5-15,0.9912961099858303,11,LM,0
3,UPFC_tsh,5-15,-0.2504916299444765,11,LM,0
4,UPFC_Vse,5-15,0.1042416960740373,11,LM,0
5,UPFC_tse,5-15,-3.0232477321079347,11,LM,0
0,x_tcsc,1-14,-0.010343569449186346,12,LM,0
1,B_svc,2,-0.06300029041665116,12,LM,0
2,UPFC_Vsh,5-15,0.9929904834240493,12,LM,0
3,UPFC_tsh,5-15,-0.25070931390035456,12,LM,0
4,UPFC_Vse,5-15,0.10445861184858754,12,LM,0
5,UPFC_tse,5-15,-3.031714327206222,12,LM,0
0,x_tcsc,1-14,-0.01034543487696078,13,LM,0
1,B_svc,2,-0.06339491993581958,13,LM,0
2,UPFC_Vsh,5-15,0.9927267634474836,13,LM,0
3,UPFC_tsh,5-15,-0.24939179185725244,13,LM,0
4,UPFC_Vse,5-15,0.10459184246558388,13,LM,0
5,UPFC_tse,5-15,-3.026522006289475,13,LM,0
0,x_tcsc,1-14,-0.01032965558237258,14,LM,0
1,B_svc,2,-0.06322979254267568,14,LM,0
2,UPFC_Vsh,5-15,0.9902230537504453,14,LM,0
3,UPFC_tsh,5-15,-0.2494438987828112,14,LM,0
4,UPFC_Vse,5-15,0.10442851182990676,14,LM,0
5,UPFC_tse,5-15,-3.0174239062832813,14,LM,0
0,x_tcsc,1-14,-0.010314184193576086,15,LM,0
1,B_svc,2,-0.06307831456569588,15,LM,0
2,UPFC_Vsh,5-15,0.9900265569378084,15,LM,0
3,UPFC_tsh,5-15,-0.2514955896315301,15,LM,0
4,UPFC_Vse,5-15,0.1045254806545959,15,LM,0
