,tipo,de,val,sample,method,scenario
0,x_tcsc,22-118,0.048940410514315365,ref,PF,0
1,x_tcsc,43-119,0.1860902205772372,ref,PF,0
2,x_tcsc,84-120,0.03754086177894614,ref,PF,0
3,B_svc,14,-1.2024333572737256,ref,PF,0
4,B_svc,39,-0.138982106855327,ref,PF,0
5,B_svc,76,-0.5894068048215187,ref,PF,0
6,B_svc,91,-1.784014059286436,ref,PF,0
7,B_svc,111,0.11573392301012654,ref,PF,0
8,B_svc,112,-1.2867801395165388,ref,PF,0
9,B_svc,115,-0.2635257227913784,ref,PF,0
10,UPFC_Vsh,16-121,1.0945514958955682,ref,PF,0
11,UPFC_tsh,16-121,0.22573103286970111,ref,PF,0
12,UPFC_Vse,16-121,0.042009909888507765,ref,PF,0
13,UPFC_tse,16-121,-1.894530326162403,ref,PF,0
14,UPFC_Vsh,65-122,1.1192844809943328,ref,PF,0
15,UPFC_tsh,65-122,0.47229035174502665,ref,PF,0
16,UPFC_Vse,65-122,0.060794247749129546,ref,PF,0
17,UPFC_tse,65-122,-2.5221948993560397,ref,PF,0
18,UPFC_Vsh,88-123,1.0950724458195384,ref,PF,0
19,UPFC_tsh,88-123,0.6703713250091006,ref,PF,0
20,UPFC_Vse,88-123,0.1348330680209192,ref,PF,0
21,UPFC_tse,88-123,-2.0524393072041773,ref,PF,0
22,UPFC_Vsh,99-124,1.1096950204646978,ref,PF,0
23,UPFC_tsh,99-124,0.4740293492614321,ref,PF,0
24,UPFC_Vse,99-124,0.07916609332445057,ref,PF,0
25,UPFC_tse,99-124,-2.558159937921088,ref,PF,0
0,x_tcsc,22-118,0.029285958572199327,ref,PF,1
1,x_tcsc,43-119,0.14264656054715164,ref,PF,1
2,x_tcsc,84-120,0.020351668149623837,ref,PF,1
3,B_svc,14,-1.453070924003214,ref,PF,1
4,B_svc,39,-0.14227220725989814,ref,PF,1
5,B_svc,76,-0.6014791072957059,ref,PF,1
6,B_svc,91,-2.204898437326399,ref,PF,1
7,B_svc,111,0.11564894872902258,ref,PF,1
8,B_svc,112,-1.638420671961249,ref,PF,1
9,B_svc,115,-0.26401973926966327,ref,PF,1
10,UPFC_Vsh,16-121,1.1211554701510176,ref,PF,1
11,UPFC_tsh,16-121,0.22516919763533347,ref,PF,1
12,UPFC_Vse,16-121,0.031916510260993985,ref,PF,1
13,UPFC_tse,16-121,-1.620055728599093,ref,PF,1
14,UPFC_Vsh,65-122,1.1415119065158599,ref,PF,1
15,UPFC_tsh,65-122,0.47097169291914914,ref,PF,1
16,UPFC_Vse,65-122,0.04358619754959637,ref,PF,1
17,UPFC_tse,65-122,-2.570005618066032,ref,PF,1
18,UPFC_Vsh,88-123,1.1126762433999708,ref,PF,1
19,UPFC_tsh,88-123,0.6663017537637533,ref,PF,1
20,UPFC_Vse,88-123,0.1111676792617294,ref,PF,1
21,UPFC_tse,88-123,-2.2042964846661723,ref,PF,1
22,UPFC_Vsh,99-124,1.1315092925177332,ref,PF,1
23,UPFC_tsh,99-124,0.4694003035860765,ref,PF,1
24,UPFC_Vse,99-124,0.06261982675281624,ref,PF,1
25,UPFC_tse,99-124,-2.586374067885131,ref,PF,1
0,x_tcsc,22-118,-0.03166719906440734,ref,PF,2
1,x_tcsc,43-119,-0.028780715414759905,ref,PF,2
2,x_tcsc,84-120,-0.03686636780342381,ref,PF,2
3,B_svc,14,-0.7688777182860407,ref,PF,2
4,B_svc,39,0.27179222645566403,ref,PF,2
5,B_svc,76,0.7031890089473778,ref,PF,2
6,B_svc,91,-2.0375549419532666,ref,PF,2
7,B_svc,111,0.295421750839418,ref,PF,2
8,B_svc,112,-1.5418889295250422,ref,PF,2
9,B_svc,115,1.258846789221702,ref,PF,2
10,UPFC_Vsh,16-121,1.1505926361020153,ref,PF,2
11,UPFC_tsh,16-121,0.2343688800750677,ref,PF,2
12,UPFC_Vse,16-121,0.0246461130288422,ref,PF,2
13,UPFC_tse,16-121,0.0017445925314164671,ref,PF,2
14,UPFC_Vsh,65-122,1.1850967875092575,ref,PF,2
15,UPFC_tsh,65-122,0.4715060191098886,ref,PF,2
16,UPFC_Vse,65-122,0.017283704720537606,ref,PF,2
17,UPFC_tse,65-122,1.8948315484672265,ref,PF,2
18,UPFC_Vsh,88-123,1.1354321416403141,ref,PF,2
19,UPFC_tsh,88-123,0.6585268541218419,ref,PF,2
20,UPFC_Vse,88-123,0.09212970508553339,ref,PF,2
21,UPFC_tse,88-123,2.9075785985056415,ref,PF,2
22,UPFC_Vsh,99-124,1.1686506977231872,ref,PF,2
23,UPFC_tsh,99-124,0.4616125876597012,ref,PF,2
24,UPFC_Vse,99-124,0.023972724971713058,ref,PF,2
25,UPFC_tse,99-124,2.86488468964989,ref,PF,2
0,x_tcsc,22-118,-0.04335367536958613,ref,PF,3
1,x_tcsc,43-119,-0.06434669872349222,ref,PF,3
2,x_tcsc,84-120,-0.04765877464067394,ref,PF,3
3,B_svc,14,-0.7674515439139439,ref,PF,3
4,B_svc,39,0.27191879978663214,ref,PF,3
5,B_svc,76,0.7107034285848293,ref,PF,3
6,B_svc,91,-2.034511540800279,ref,PF,3
7,B_svc,111,0.29533328353790556,ref,PF,3
8,B_svc,112,-1.541424773598658,ref,PF,3
9,B_svc,115,1.258975134868452,ref,PF,3
10,UPFC_Vsh,16-121,1.1497755536314593,ref,PF,3
11,UPFC_tsh,16-121,0.23699263859304556,ref,PF,3
12,UPFC_Vse,16-121,0.027123302744569935,ref,PF,3
13,UPFC_tse,16-121,0.31090904597351776,ref,PF,3
14,UPFC_Vsh,65-122,1.1846575719236148,ref,PF,3
15,UPFC_tsh,65-122,0.47196984445286416,ref,PF,3
16,UPFC_Vse,65-122,0.024886954914213597,ref,PF,3
17,UPFC_tse,65-122,1.6833035822823694,ref,PF,3
18,UPFC_Vsh,88-123,1.1343483430202634,ref,PF,3
19,UPFC_tsh,88-123,0.6591259433765274,ref,PF,3
20,UPFC_Vse,88-123,0.11090963993638117,ref,PF,3
21,UPFC_tse,88-123,2.687163410925448,ref,PF,3
22,UPFC_Vsh,99-124,1.1681482429350953,ref,PF,3
23,UPFC_tsh,99-124,0.4609407515246283,ref,PF,3
24,UPFC_Vse,99-124,0.02629492749315584,ref,PF,3
25,UPFC_tse,99-124,2.490037260309325,ref,PF,3
