,tipo,de,val,sample,method,scenario
0,x_tcsc,22-118,0.04959774443786695,0,LM,0
1,x_tcsc,43-119,0.1861508915889905,0,LM,0
2,x_tcsc,84-120,0.03750757514990177,0,LM,0
3,B_svc,14,-1.2105700806582187,0,LM,0
4,B_svc,39,-0.13907352593120217,0,LM,0
5,B_svc,76,-0.5923740497515966,0,LM,0
6,B_svc,91,-1.787296484904083,0,LM,0
7,B_svc,111,0.1167347285135651,0,LM,0
8,B_svc,112,-1.2879738621355583,0,LM,0
9,B_svc,115,-0.26602529678997944,0,LM,0
10,UPFC_Vsh,16-121,1.0947342923580956,0,LM,0
11,UPFC_tsh,16-121,0.22575133258796845,0,LM,0
12,UPFC_Vse,16-121,0.04186576715309357,0,LM,0
13,UPFC_tse,16-121,-1.8802221371580254,0,LM,0
14,UPFC_Vsh,65-122,1.1196539033250656,0,LM,0
15,UPFC_tsh,65-122,0.47190401216991396,0,LM,0
16,UPFC_Vse,65-122,0.06058674658885933,0,LM,0
17,UPFC_tse,65-122,-2.5183336406277976,0,LM,0
18,UPFC_Vsh,88-123,1.0951814213728677,0,LM,0
19,UPFC_tsh,88-123,0.669512386172834,0,LM,0
20,UPFC_Vse,88-123,0.13513260603215405,0,LM,0
21,UPFC_tse,88-123,-2.0493767211592346,0,LM,0
22,UPFC_Vsh,99-124,1.1094409328208743,0,LM,0
23,UPFC_tsh,99-124,0.4731945253454902,0,LM,0
24,UPFC_Vse,99-124,0.07976046166973294,0,LM,0
25,UPFC_tse,99-124,-2.5377439040804943,0,LM,0
0,x_tcsc,22-118,0.04857840898335914,1,LM,0
1,x_tcsc,43-119,0.18676772156365146,1,LM,0
2,x_tcsc,84-120,0.03784297140854165,1,LM,0
3,B_svc,14,-1.1986744650700205,1,LM,0
4,B_svc,39,-0.13943632025649058,1,LM,0
5,B_svc,76,-0.591635031933606,1,LM,0
6,B_svc,91,-1.7871186327780066,1,LM,0
7,B_svc,111,0.11668709086685382,1,LM,0
8,B_svc,112,-1.2847688542293187,1,LM,0
9,B_svc,115,-0.2635821777784049,1,LM,0
10,UPFC_Vsh,16-121,1.0947062671888794,1,LM,0
11,UPFC_tsh,16-121,0.22607337312222717,1,LM,0
12,UPFC_Vse,16-121,0.04214973294045783,1,LM,0
13,UPFC_tse,16-121,-1.9004889220005743,1,LM,0
14,UPFC_Vsh,65-122,1.1196335523805545,1,LM,0
15,UPFC_tsh,65-122,0.47243939638136023,1,LM,0
16,UPFC_Vse,65-122,0.06083259007154768,1,LM,0
17,UPFC_tse,65-122,-2.527822842607096,1,LM,0
18,UPFC_Vsh,88-123,1.0951490373968442,1,LM,0
19,UPFC_tsh,88-123,0.6700180820861283,1,LM,0
20,UPFC_Vse,88-123,0.1347740904584535,1,LM,0
21,UPFC_tse,88-123,-2.0501564098666845,1,LM,0
22,UPFC_Vsh,99-124,1.1098157105417341,1,LM,0
23,UPFC_tsh,99-124,0.4744269332452793,1,LM,0
24,UPFC_Vse,99-124,0.0796359782305446,1,LM,0
25,UPFC_tse,99-124,-2.5637520807851395,1,LM,0
0,x_tcsc,22-118,0.04928103494797192,2,LM,0
1,x_tcsc,43-119,0.1849573303140983,2,LM,0
2,x_tcsc,84-120,0.03748775262704334,2,LM,0
3,B_svc,14,-1.2011602297451824,2,LM,0
4,B_svc,39,-0.1384040840964435,2,LM,0
5,B_svc,76,-0.5909130578972435,2,LM,0
6,B_svc,91,-1.7814646164825019,2,LM,0
7,B_svc,111,0.11481180688089701,2,LM,0
8,B_svc,112,-1.2875168314134393,2,LM,0
9,B_svc,115,-0.2635048744947344,2,LM,0
10,UPFC_Vsh,16-121,1.0950320762670078,2,LM,0
11,UPFC_tsh,16-121,0.22446619225998699,2,LM,0
12,UPFC_Vse,16-121,0.04194025784640328,2,LM,0
13,UPFC_tse,16-121,-1.9014792144573316,2,LM,0
14,UPFC_Vsh,65-122,1.1195412874130202,2,LM,0
15,UPFC_tsh,65-122,0.4718903289221505,2,LM,0
16,UPFC_Vse,65-122,0.0613829069187855,2,LM,0
17,UPFC_tse,65-122,-2.5282167032597616,2,LM,0
18,UPFC_Vsh,88-123,1.094917063159225,2,LM,0
19,UPFC_tsh,88-123,0.669774445035347,2,LM,0
20,UPFC_Vse,88-123,0.13458964962372022,2,LM,0
21,UPFC_tse,88-123,-2.051210595995013,2,LM,0
22,UPFC_Vsh,99-124,1.109667389759526,2,LM,0
23,UPFC_tsh,99-124,0.4733885322818326,2,LM,0
24,UPFC_Vse,99-124,0.08027530449004402,2,LM,0
25,UPFC_tse,99-124,-2.5460097403994406,2,LM,0
0,x_tcsc,22-118,0.04834226224676384,3,LM,0
1,x_tcsc,43-119,0.1871803371905954,3,LM,0
2,x_tcsc,84-120,0.037469762854503666,3,LM,0
3,B_svc,14,-1.2039673520322716,3,LM,0
4,B_svc,39,-0.13954939999408517,3,LM,0
5,B_svc,76,-0.5845605773103704,3,LM,0
6,B_svc,91,-1.7958428890512672,3,LM,0
7,B_svc,111,0.11594795965634344,3,LM,0
8,B_svc,112,-1.2880598474106577,3,LM,0
9,B_svc,115,-0.2610348023081393,3,LM,0
10,UPFC_Vsh,16-121,1.0947018048207287,3,LM,0
11,UPFC_tsh,16-121,0.22491321575244685,3,LM,0
12,UPFC_Vse,16-121,0.04180657388116164,3,LM,0
13,UPFC_tse,16-121,-1.8943731951391183,3,LM,0
14,UPFC_Vsh,65-122,1.1191920470963423,3,LM,0
15,UPFC_tsh,65-122,0.47224375577240135,3,LM,0
