dx,dz
0.9739195690875063,1.0
0.6457520020702056,0.10428909485151346
0.29888939759669153,0.013283152758879431
0.05108262533152012,0.0007398219857868712
0.02877977418874578,0.0006124742497166384
0.01514144787566448,0.0013802778395528366
0.05916928784597954,0.0021545209652403955
0.09366846521925958,0.00022692917797364356
0.11505785242345316,8.787623961510956e-05
0.023138563182348026,4.418247275237196e-05
0.002643626116216562,5.213796933320217e-06
3.3607188353824344e-05,8.112642495439286e-08
6.513269107043652e-09,1.7823845156340214e-11
