dx,dz
88.61063653886809,1.0
40.228645851154695,0.0805478986616407
4.237586726862249,0.0054003882347035785
4.4917241225785025,0.0023830931344209277
3.474985411749273,0.0020916071604210346
4.404193455200425,0.002138703084670058
5.724681891324442,0.0022826920863898846
3.842876249958222,0.0025958098984271635
4.50498550935842,0.002806792842335326
5.344673852286475,0.0030780096391163922
3.2158909054838185,0.0034322817438233763
3.2158909070706447,0.0034322817438234825
3.2158908991748523,0.003432281743823186
3.2158908999279343,0.0034322817438231876
3.215890908350838,0.00343228174382319
3.2158909049685738,0.0034322817438231837
3.2158909040978414,0.0034322817438231824
3.2158908996776487,0.0034322817438231803
3.2158909065864676,0.0034322817438231863
3.2158909062511287,0.003432281743823188
3.215890911350904,0.0034322817438231915
3.215890905280251,0.0034322817438231915
3.215890907525937,0.003432281743823191
3.215890904796303,0.0034322817438231902
3.2158909085210476,0.0034322817438231902
3.2158909036837975,0.0034322817438231885
3.21589090406855,0.003432281743823193
3.215890901296409,0.0034322817438231963
3.215890898246848,0.0034322817438232037
3.215890906780289,0.00343228174382321
