dx,dz
88.07335560783632,1.0
39.60979637427924,0.08189444175161067
8.36061035532343,0.005656575026548354
11.026991546519897,0.006440034275100156
4.921732951944094,0.005249918181692363
4.921732944920526,0.005249918181692363
4.921732948729939,0.005249918181692362
4.921732944326918,0.0052499181816923505
4.921732949743093,0.005249918181692363
4.921732950835263,0.005249918181692354
4.921732944191255,0.005249918181692365
4.921732944600244,0.005249918181692365
4.921732943582329,0.005249918181692365
4.921732941469371,0.005249918181692354
4.921732943959635,0.005249918181692354
4.921732958056495,0.005249918181692356
4.921732949281179,0.005249918181692353
4.921732943259009,0.005249918181692365
4.9217329534586165,0.0052499181816923575
4.921732955681154,0.005249918181692369
4.921732952961108,0.005249918181692357
4.9217329540037795,0.005249918181692357
4.9217329568153465,0.005249918181692369
4.921732951840888,0.005249918181692375
4.92173295396871,0.0052499181816923705
4.921732959955333,0.005249918181692374
4.9217329520340005,0.005249918181692369
4.921732953673439,0.005249918181692356
4.921732956273202,0.005249918181692356
4.921732955989159,0.005249918181692369
