dx,dz
87.85291957556834,1.0
38.505586320898786,0.08260823166715922
8.802953757997779,0.005971649081752945
15.81184947108163,0.007451974166540815
15.80089719783391,0.010868783642109149
17.240167790231016,0.014968396566766622
17.240167856851727,0.014968396566766615
17.24016787263057,0.014968396566766615
17.240167854355747,0.014968396566766615
17.240167761227745,0.014968396566766618
17.24016787039109,0.014968396566766615
17.240167862589278,0.014968396566766615
17.240167868234618,0.014968396566766625
17.240167861024695,0.014968396566766625
17.24016787362924,0.014968396566766625
17.240167864348468,0.014968396566766625
17.24016777771461,0.014968396566766629
17.240167859542563,0.014968396566766625
17.240167769049595,0.014968396566766629
17.240167779642412,0.014968396566766632
17.240167787989428,0.014968396566766618
17.240167766205637,0.014968396566766632
17.240167767499592,0.014968396566766632
17.240167783524992,0.014968396566766618
17.240167788658965,0.014968396566766622
17.24016784600467,0.014968396566766618
17.240167863898627,0.014968396566766618
17.240167843084727,0.014968396566766622
17.240167859584417,0.014968396566766629
17.240167769542108,0.014968396566766632
