0,1,-1,2.3258203,1.0000000
0,2,-1,0.1830000,1.0000000
0,3,-1,-0.9420000,1.0000000
0,4,-1,-0.4780000,1.0000000
0,5,-1,-0.0760000,1.0000000
0,6,-1,-0.1120000,1.0000000
0,7,-1,0.0000000,1.0000000
0,8,-1,0.0000000,1.0000000
0,9,-1,-0.2950000,1.0000000
0,10,-1,-0.0900000,1.0000000
0,11,-1,-0.0350000,1.0000000
0,12,-1,-0.0610000,1.0000000
0,13,-1,-0.1350000,1.0000000
0,14,-1,-0.1490000,1.0000000
0,15,-1,0.0000000,1.0000000
0,16,-1,0.0000000,1.0000000
1,1,-1,-0.2202878,1.0000000
1,2,-1,-0.0245555,1.0000000
1,3,-1,0.0440000,1.0000000
1,4,-1,0.0390000,1.0000000
1,5,-1,-0.0160000,1.0000000
1,6,-1,0.0331553,1.0000000
1,7,-1,0.0000000,1.0000000
1,8,-1,0.1629590,1.0000000
1,9,-1,-0.1660000,1.0000000
1,10,-1,-0.0580000,1.0000000
1,11,-1,-0.0180000,1.0000000
1,12,-1,-0.0160000,1.0000000
1,13,-1,-0.0580000,1.0000000
1,14,-1,-0.0500000,1.0000000
1,15,-1,0.0000000,1.0000000
1,16,-1,0.0000000,1.0000000
2,1,2,1.4197003,1.0000000
2,15,5,0.9061200,1.0000000
2,16,3,0.8788800,1.0000000
2,2,4,0.4181963,1.0000000
2,2,5,0.2705270,1.0000000
2,3,4,-0.0990991,1.0000000
2,4,5,-0.6117562,1.0000000
2,4,7,0.2812361,1.0000000
2,4,9,0.1612188,1.0000000
2,5,6,0.4399005,1.0000000
2,6,11,0.0730742,1.0000000
2,6,12,0.0776711,1.0000000
2,6,13,0.1771552,1.0000000
2,7,8,0.0000000,1.0000000
2,7,9,0.2812361,1.0000000
2,9,10,0.0527041,1.0000000
2,9,14,0.0947508,1.0000000
2,10,11,-0.0374365,1.0000000
2,12,13,0.0159591,1.0000000
2,13,14,0.0559588,1.0000000
2,1,15,0.9061200,1.0000000
2,2,16,0.8788800,1.0000000
3,1,2,-0.1685169,1.0000000
3,15,5,0.0086333,1.0000000
3,16,3,-0.1904135,1.0000000
3,2,4,-0.0083343,1.0000000
3,2,5,0.0354242,1.0000000
3,3,4,0.0791331,1.0000000
3,4,5,0.2113105,1.0000000
3,4,7,-0.0837826,1.0000000
3,4,9,0.0010579,1.0000000
3,5,6,0.1368258,1.0000000
3,6,11,0.0311672,1.0000000
3,6,12,0.0244688,1.0000000
3,6,13,0.0698709,1.0000000
3,7,8,-0.1590218,1.0000000
3,7,9,0.0587618,1.0000000
3,9,10,0.0465697,1.0000000
3,9,14,0.0389123,1.0000000
3,10,11,-0.0118038,1.0000000
3,12,13,0.0069871,1.0000000
3,13,14,0.0146771,1.0000000
3,1,15,-0.0517709,1.0000000
3,2,16,-0.2688261,1.0000000
2,2,1,-1.3846033,1.0000000
2,5,15,-0.8664500,1.0000000
2,3,16,-0.8429009,1.0000000
2,4,2,-0.4088844,1.0000000
2,5,2,-0.2665565,1.0000000
2,4,3,0.1001857,1.0000000
2,5,4,0.6171059,1.0000000
2,7,4,-0.2812361,1.0000000
2,9,4,-0.1612188,1.0000000
2,6,5,-0.4399005,1.0000000
2,11,6,-0.0725506,1.0000000
2,12,6,-0.0769591,1.0000000
2,13,6,-0.1750599,1.0000000
2,8,7,0.0000000,1.0000000
2,9,7,-0.2812361,1.0000000
2,10,9,-0.0525635,1.0000000
2,14,9,-0.0935594,1.0000000
2,11,10,0.0375506,1.0000000
2,13,12,-0.0158989,1.0000000
2,14,13,-0.0554406,1.0000000
2,15,1,-0.9061200,1.0000000
2,16,2,-0.8788800,1.0000000
3,2,1,0.2171807,1.0000000
3,5,15,0.1018760,1.0000000
3,3,16,0.2958649,1.0000000
3,4,2,0.0002538,1.0000000
3,5,2,-0.0602660,1.0000000
3,4,3,-0.0898396,1.0000000
3,5,4,-0.1944357,1.0000000
3,7,4,0.1002599,1.0000000
3,9,4,0.0119275,1.0000000
3,6,5,-0.0923516,1.0000000
3,11,6,-0.0300708,1.0000000
3,12,6,-0.0229871,1.0000000
3,13,6,-0.0657445,1.0000000
3,8,7,0.1629590,1.0000000
3,9,7,-0.0507354,1.0000000
3,10,9,-0.0461962,1.0000000
3,14,9,-0.0363780,1.0000000
3,11,10,0.0120708,1.0000000
3,13,12,-0.0069326,1.0000000
3,14,13,-0.0136220,1.0000000
3,15,1,-0.0086333,1.0000000
3,16,2,0.1904135,1.0000000
4,1,-1,1.0600000,1.0000000
4,2,-1,1.0450000,1.0000000
4,3,-1,1.0300000,1.0000000
4,4,-1,1.0224176,1.0000000
4,5,-1,1.0220846,1.0000000
4,6,-1,1.0700000,1.0000000
4,7,-1,1.0636649,1.0000000
4,8,-1,1.0900000,1.0000000
4,9,-1,1.0579874,1.0000000
4,10,-1,1.0526871,1.0000000
4,11,-1,1.0577752,1.0000000
4,12,-1,1.0553458,1.0000000
4,13,-1,1.0506828,1.0000000
4,14,-1,1.0368434,1.0000000
4,15,-1,1.0583221,1.0000000
4,16,-1,1.0224828,1.0000000
