3.035471539877906721e+01,-4.781863151757717922e+00,-5.115838325872083203e+00,-5.193927397969712700e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.686033150614943077e+00,-1.701139667094404784e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.781863151757717922e+00,9.850680129351637504e+00,-5.068816977593920470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.985975709925560606e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.115838325872083203e+00,-5.068816977593920470e+00,3.850822150329083371e+01,-2.157855398169158789e+01,0.000000000000000000e+00,-4.889512660317341108e+00,0.000000000000000000e+00,-1.855499557815900591e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.051298952203617354e+01,-6.840980661495670745e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.193927397969712700e+00,0.000000000000000000e+00,-2.157855398169158789e+01,3.526491039724951548e+01,-4.257445335253383867e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.840980661495670745e+00,9.568017783560264888e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.257445335253383867e+00,1.763023909271634082e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.094074344240441476e+00,-3.175963965029400260e+00,-6.102755448193115662e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.955028563177260592e+00,-1.525967440450973989e+00,-3.098927403837987704e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.889512660317341108e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.965657522679163449e+01,-5.676979846721543765e+00,-9.090082719752750506e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.676979846721543765e+00,5.676979846721543765e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.855499557815900591e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.090082719752750506e+00,0.000000000000000000e+00,2.434002686156016892e+01,-1.036539412706091490e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.029050456930603374e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,5.326055039467358476e+00,-3.902049552447427683e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.424005487019931016e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.036539412706091490e+01,1.476833787652143570e+01,-4.402943749460520806e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.902049552447427683e+00,5.782934306147827108e+00,-1.880884753700399648e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.094074344240441476e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.402943749460520806e+00,8.497018093700962282e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.880884753700399648e+00,3.835913316877660240e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.175963965029400260e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.427938591201612262e+00,-2.251974626172212002e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.014992027272892727e+00,-2.489024586821918739e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.102755448193115662e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.251974626172212002e+00,1.066969354947067927e+01,-2.314963475105352053e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.489024586821918739e+00,6.724946148466233176e+00,-1.136994157806326733e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.029050456930603374e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.314963475105352053e+00,5.344013932035955428e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.424005487019931016e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.136994157806326733e+00,2.560999644826257970e+00
1.686033150614943077e+00,1.985975709925560606e+00,-1.051298952203617354e+01,6.840980661495670745e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.880012091192475765e+01,-2.157855398169158789e+01,-4.889512660317341108e+00,-1.855499557815900591e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.701139667094404784e+00,0.000000000000000000e+00,6.840980661495670745e+00,-9.568017783560264888e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.157855398169158789e+01,3.580236851484013982e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.889512660317341108e+00,0.000000000000000000e+00,1.944143666973767282e+01,-9.090082719752750506e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.326055039467358476e+00,3.902049552447427683e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.424005487019931016e+00,-1.855499557815900591e+00,0.000000000000000000e+00,-9.090082719752750506e+00,2.384498588897558236e+01,-1.036539412706091490e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.029050456930603374e+00
