-1.738417533542223126e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.601336454754501482e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.118511040708851212e+00,-3.618547392819896125e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.259367702236047493e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.264971388266675234e+01,-5.166478983975867578e+00,-5.586652512161886186e+00,-5.643819769441332568e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.826180900563925569e+00,1.012490356181024431e+01,-4.590763922464938807e-01,-1.174537168241531981e+00,-1.303634770933691733e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.333032905356942521e+00,0.000000000000000000e+00,-2.237551604459329369e+01,3.468234446439238639e+01,-4.602343884183496492e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.015852779889202306e+00,-2.174203929692966053e+00,0.000000000000000000e+00,-6.461583270510971033e+00,9.173572398203184264e+00,4.143821445972187822e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.256721904794121158e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.200220705748691330e+01,-6.564696724138296524e+00,-1.018078842855449473e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.759957684148496293e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.760864256274203399e-11,1.805386427476376281e-11,2.652098102009247116e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.564696724138296524e+00,6.564696724138296524e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.854923141564662749e-11,-1.805386427476376281e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.982189641486854281e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.018078842855449473e+01,0.000000000000000000e+00,2.553621834452989958e+01,-1.152376790936628126e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.849472365122270645e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.580394686874534160e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.640133492575510443e-01,0.000000000000000000e+00,4.677145157620532068e+00,-4.079293971227363258e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.804282020134853948e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.767461969132654076e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.375085058503169755e+00,1.065129391910456391e+01,-2.508746891468739637e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.365116163259545434e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.445112909906471010e+00,5.752221962867507088e+00,-1.145607493745373517e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.796712415050236489e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.464083081458813052e+00,4.260795496509049762e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.646667821105763485e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.210138341725068623e+00,1.833630347105299263e+00
3.781382328807309623e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.278217763722949984e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.838324112244974273e+01,-1.663557314929250808e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.562974171337768059e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.021452509743411596e+01,4.636671920944067660e-01,1.191958162947519551e+00,1.323147416481876615e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.533279371115090406e+01,3.202498342217477045e+01,-5.115325330367672230e+00,-5.505001119634906459e+00,-5.560589546317925347e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.272043288773252012e+00,0.000000000000000000e+00,6.557422900785424780e+00,-9.462881289700547427e+00,-4.433889315617898230e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.237218342468106691e+00,-5.103380361326443904e+00,0.000000000000000000e+00,-2.204848800059493286e+01,3.413935083600827625e+01,-4.301255609119952972e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.800893986127160895e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.294320868491467991e-11,-1.967871353648576781e-11,-2.800893985000941777e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.179892593731883821e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.073936538795997109e+01,-6.022657093048172428e+00,-9.639939895232414457e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.967871353648576781e-11,-1.967871353648576781e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.187908497362288429e+00,6.353159901676404431e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.603835449940919367e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.800893985000941777e-01,0.000000000000000000e+00,-5.529556384044207462e+00,4.288132037543905817e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.009514030061151146e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.953219064897810942e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.596450510083437635e+00,0.000000000000000000e+00,2.386525867089637387e+01,-1.096254419101942190e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.802082357517241329e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.600674593880591523e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.514534297989484246e+00,-6.290942837724867509e+00,1.175733945854792406e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.324730286729095319e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.312055575697647747e+00,1.006509290440354931e+01,-2.444463944338606698e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.131788855053406539e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.266671166703412954e+00,-2.179850052208753830e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.701263100755875390e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.354108542495593870e+00,4.054181238918077135e+00
-1.738417533542223126e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.030818292526353375e+00,-3.618547392819896125e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.781382328807309623e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.590161386371929808e+01,-1.663557314929250808e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.166478983975867578e+00,-5.166478983975867578e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.928489675498123335e+00,-4.590763922464938807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.636671920944067660e-01,4.636671920944067660e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.004325153981748819e+00,-5.115325330367672230e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
