,dx,dz,method,caso
0,0.8424215269475267,1.0,LM,0
1,0.5979376245714506,0.23847363043930483,LM,0
2,0.9174723564702304,0.030635940361915935,LM,0
3,1.0021371914277628,0.012810921103890949,LM,0
4,0.6929968586176317,0.00871071542577174,LM,0
5,0.9306407305013674,0.0049323805554188326,LM,0
6,1.0179760787220393,0.0039023475734361783,LM,0
7,1.0087789883165146,0.0035248932646151144,LM,0
8,0.7659964043264821,0.0030259633278066508,LM,0
9,0.5415754306238852,0.0027312575350267676,LM,0
10,0.38051198663875985,0.0023650110732061362,LM,0
11,0.16388771244008507,0.0020115421207067,LM,0
12,0.009419331368475177,0.0007975689792255582,LM,0
13,2.4203873775850274e-05,3.201148054930345e-06,LM,0
14,5.019644411482265e-07,7.118124265179716e-12,LM,0
0,2.885780634930379,1.0,GNbc,0
1,1.4397761022453008,0.19140230475126618,GNbc,0
2,0.6752032590109499,0.03705305663457505,GNbc,0
3,0.09742294769122285,0.010174113169662545,GNbc,0
4,0.006289496867004771,0.0005168805288960797,GNbc,0
5,2.5849629565612258e-05,2.1870222538944013e-06,GNbc,0
6,1.5950612512947637e-07,4.0488525060750046e-11,GNbc,0
0,2.8803214832380206,1.0,GN,0
1,1.4345491153621122,0.19175404213536648,GN,0
2,0.676889121801987,0.037133338249785396,GN,0
3,0.09776454355319057,0.010189724930745818,GN,0
4,0.006324140748585238,0.0005204022173178554,GN,0
5,2.6192228155684066e-05,2.214696411908699e-06,GN,0
6,1.6733386206730848e-07,4.145619622551359e-11,GN,0
0,0.8535836837233012,1.0,LM,1
1,0.5640379703738322,0.24770178195420914,LM,1
2,0.9577379461278049,0.027988494206631753,LM,1
3,0.8646742825602475,0.017853825827115498,LM,1
4,0.8720800167346946,0.005890384201991538,LM,1
5,0.7576871560909738,0.00682659044635845,LM,1
6,0.7802878828806759,0.005496671856615696,LM,1
7,0.7517904774986915,0.008354238873021178,LM,1
8,0.7794431311557126,0.006222166036491118,LM,1
9,0.6667050036268255,0.003150772898576657,LM,1
10,0.46238096638977827,0.0024387124777836104,LM,1
11,0.3160266548910572,0.002000910357591908,LM,1
12,0.12798356938286223,0.0016081554597948866,LM,1
13,0.008978161712443934,0.0005939052017117785,LM,1
14,9.047051329475131e-06,2.233713827864535e-06,LM,1
0,2.9388535467398156,1.0,GNbc,1
1,1.5034031959536533,301.25132630765,GNbc,1
2,0.7358189213175116,39.83955626794739,GNbc,1
3,0.14026289896416252,5.349035741949144,GNbc,1
4,0.034080182711415705,0.7415937407680402,GNbc,1
5,0.09222902684807083,0.10562619063332032,GNbc,1
6,0.09219397946444172,0.016141950191155018,GNbc,1
7,0.037922469556170374,0.0029101408141497605,GNbc,1
8,0.007927501242003341,0.00037793030785322084,GNbc,1
9,0.0003202984652160009,1.2272894430519895e-05,GNbc,1
10,6.181257420792106e-06,1.510053276631705e-08,GNbc,1
0,2.9357027703430796,1.0,GN,1
1,1.4991470354484595,32.54728402232748,GN,1
2,0.7400390691502119,3.9979070445819036,GN,1
3,0.15120327583781254,0.45823256286566383,GN,1
4,0.13063171752771244,0.05980638913445056,GN,1
5,0.2911128802265594,0.010720449730378775,GN,1
6,1.3469393594935266,0.0024213976519829573,GN,1
7,0.700883267519036,15.389643528930126,GN,1
8,0.20500221792698725,1.7822326093561573,GN,1
9,0.27478275922150247,0.18091340872657888,GN,1
10,0.2228366726344323,0.019116826815136274,GN,1
11,0.07755912987983751,0.002890344366815582,GN,1
12,0.006534032510732045,0.0003467931791116505,GN,1
13,0.000398286811305487,9.356147945609548e-06,GN,1
