,dx,dz,method,caso
0,0.20397469240672364,1.0,LM,0
1,0.3141381040058047,1.7646462216866172,LM,0
2,0.5339114102212048,1.9169041778871583,LM,0
3,0.5357519491686572,2.9201768151125096,LM,0
4,0.09571521855178323,0.8506907240735103,LM,0
5,0.013394022183900556,0.02404707020179863,LM,0
6,2.6571107359728573e-05,2.412962583191225e-06,LM,0
7,3.8268678098067936e-11,1.2008702096527486e-10,LM,0
0,0.5584079134768289,1.0,GNbc,0
1,0.29357592291362583,2.115694805275782,GNbc,0
2,0.1963913977980585,2.2013438872997915,GNbc,0
3,0.03806445105236817,1.7968357804544923,GNbc,0
4,0.0004949210017911889,0.020948560098753333,GNbc,0
5,8.691736161949552e-09,4.105265736668452e-06,GNbc,0
0,1.1664764907702871,1.0,GN,0
1,0.4627158411925905,164.8200805001714,GN,0
2,0.08330658074067496,6.647770804244587,GN,0
3,0.003418765111574041,2.2896031682947027,GN,0
4,4.024242253918449e-05,0.0010311282599727814,GN,0
5,1.5498985345904887e-09,3.12225329543187e-08,GN,0
0,0.19677337997012134,1.0,LM,1
1,0.5809371098209132,0.24598096557008528,LM,1
2,0.7196137410771279,0.24128923523343682,LM,1
3,0.4375884485972228,0.2389192989472686,LM,1
4,0.07631349291706635,0.03134183715268364,LM,1
5,0.002851960183540698,0.0005095243089986406,LM,1
6,2.071072001867588e-06,2.976182811819009e-07,LM,1
0,0.6001341215432378,1.0,GNbc,1
1,0.6196254909183436,0.6053281259415658,GNbc,1
2,0.2555993880240295,0.3237752201847628,GNbc,1
3,0.02288945508064185,0.013829137136575,GNbc,1
4,1.8122508198607207e-05,0.00010042391396761915,GNbc,1
5,1.3669092805909747e-10,7.535698972940153e-10,GNbc,1
0,1.2360941701468222,1.0,GN,1
1,0.7688953786607735,0.4737935718449726,GN,1
2,0.05386439932560281,0.43780787649549757,GN,1
3,0.0015779028716036742,0.0017884220921932366,GN,1
4,5.647905106088395e-07,2.306714499613857e-06,GN,1
0,0.2476026979105551,1.0,LM,2
1,0.5892093559090036,0.5091766852048962,LM,2
2,0.7851476958282584,0.3997911464134898,LM,2
3,0.5209301867680811,0.27317378889690497,LM,2
4,0.1057043419379418,0.060027262942799545,LM,2
5,0.006497460382507813,0.0025145565588592872,LM,2
6,1.5419445053303865e-05,3.263747973306752e-06,LM,2
7,9.078853857520186e-11,1.6168739926218372e-11,LM,2
0,1.44929607415558,1.0,GNbc,2
1,0.594658268273409,0.2752565880998026,GNbc,2
2,0.13769648365558693,0.02030144027981858,GNbc,2
3,0.10283489066670264,0.018939078649874517,GNbc,2
4,0.15346594945771438,0.01641879725033306,GNbc,2
5,0.15093735564005956,0.013495253730148949,GNbc,2
6,0.0016144004755809993,0.005213318003516717,GNbc,2
7,6.331230985015253e-06,2.8519797968340174e-05,GNbc,2
0,1.3363517402823932,1.0,GN,2
1,1.142042939024704,0.4485014514007819,GN,2
2,0.2231301253017753,4.474891925679298,GN,2
3,0.03958244810261192,0.3743502675385507,GN,2
4,0.0017954554620636754,0.03458772730585311,GN,2
5,1.635002979053365e-05,0.00030135374141998907,GN,2
6,8.329601842638767e-10,1.3638460642345618e-08,GN,2
0,0.23779672889163253,1.0,LM,3
1,0.6407220835942691,0.5104307791792879,LM,3
2,0.8356847826552238,0.40175500239226786,LM,3
3,0.5222614162747015,0.29004584195912536,LM,3
4,0.09505117941258841,0.04648320508391113,LM,3
5,0.005677177741269177,0.0007405102331460101,LM,3
6,1.2682162979188662e-05,9.848086375618388e-07,LM,3
7,6.790117370816548e-11,1.0360974985526387e-12,LM,3
0,1.3658782216095877,1.0,GNbc,3
1,0.2605485114199189,0.07788497768602465,GNbc,3
2,0.19726440989568708,0.05565300589138364,GNbc,3
3,0.15604270190811514,0.06697332096759531,GNbc,3
4,0.24605335824500718,0.06202247476309703,GNbc,3
5,0.2597095392803422,0.05579038496780614,GNbc,3
6,0.00565532977709636,0.01970102386616916,GNbc,3
7,0.00010134853235913538,0.00041936272670949385,GNbc,3
8,1.1183712762172616e-08,7.901070851172249e-08,GNbc,3
0,1.2943505713388224,1.0,GN,3
1,1.165676544712299,0.4533233025126577,GN,3
2,0.27100095630322046,4.408826440360478,GN,3
3,0.037644409182500456,0.416075079612057,GN,3
4,0.0009201952345340398,0.005789258241018795,GN,3
5,1.9718632411361805e-06,1.2110746215482781e-05,GN,3
