,dx,dz,method,caso
0,0.8654925258832096,1.0,LM,0
1,0.5598016044442314,0.24723232822835464,LM,0
2,0.9553547669695923,0.026546220949867052,LM,0
3,0.9577404099640374,0.01405134378263847,LM,0
4,1.1315514926324206,0.00715961711987786,LM,0
5,1.02270980237248,0.009459634109402959,LM,0
6,1.0256717744395887,0.004424322215869014,LM,0
7,0.6423476764043479,0.004631158557633311,LM,0
8,0.336326772108527,0.003926306859381719,LM,0
9,0.02399516205403225,0.0025427837847550377,LM,0
10,0.0009099491749737246,2.0851389064106454e-05,LM,0
11,5.739699272093933e-06,1.2213687642124552e-08,LM,0
0,2.8731635036299035,1.0,GNbc,0
1,1.4574314559031054,0.19702450453261103,GNbc,0
2,0.6748081827605337,0.04459262160414995,GNbc,0
3,0.10294206744188827,0.010590939065354311,GNbc,0
4,0.02064998291098904,0.0006122682398901314,GNbc,0
5,0.002591437182222867,3.675477889903208e-05,GNbc,0
6,3.6600916784296884e-05,4.419306944786536e-07,GNbc,0
7,9.217564824178848e-08,6.390423076095699e-11,GNbc,0
0,2.8709899082355723,1.0,GN,0
1,1.4762431948229455,0.1877273159979178,GN,0
2,0.6797428680183413,0.04356763599101377,GN,0
3,0.09418875923713502,0.010306361318807682,GN,0
4,0.005662743904036982,0.00045600096084573205,GN,0
5,2.197527484949832e-05,1.7065041661422932e-06,GN,0
6,2.1213536666423494e-07,2.5655876229824287e-11,GN,0
0,0.8785332692507973,1.0,LM,1
1,0.5308153489524152,0.2574441594753357,LM,1
2,0.9838963818226286,0.02490952932702515,LM,1
3,0.7823468970878102,0.020985335898959602,LM,1
4,1.0214315404093928,0.004106812204229868,LM,1
5,0.8824992853764843,0.004342860113656378,LM,1
6,0.9803425532050549,0.003713050284102601,LM,1
7,0.8251054013285491,0.00537638066259297,LM,1
8,0.7604069013076841,0.0032057996663648987,LM,1
9,0.5567361615567494,0.002369159449218313,LM,1
10,0.38565132125741375,0.002033965100561803,LM,1
11,0.1578407941475921,0.001789879641999547,LM,1
12,0.012039416339920159,0.0007368253015946764,LM,1
13,0.0001778205525255341,3.4620692591151802e-06,LM,1
14,4.467719582504532e-07,1.0305399232482327e-09,LM,1
0,2.9101453682715874,1.0,GNbc,1
1,0.7623292084508535,0.3369522463256778,GNbc,1
2,0.49327945149051045,0.1386470798514051,GNbc,1
3,0.09518033759951529,0.01680451010302984,GNbc,1
4,0.027821412700604273,0.0032475014539307327,GNbc,1
5,0.009023921325967663,0.0005713809116199635,GNbc,1
6,0.0006418453305276231,4.157989123657376e-05,GNbc,1
7,3.780591662187847e-06,2.7912386356166433e-07,GNbc,1
0,2.9077265739841467,1.0,GN,1
1,1.5500352929595853,30.44606537557108,GN,1
2,0.7414890048210881,3.7465960200188664,GN,1
3,0.14699013216735882,0.4293157430321719,GN,1
4,0.13335508315277855,0.05569590448172425,GN,1
5,0.3046162191573368,0.00996247516561085,GN,1
6,1.3285622454383732,0.0022631843832121266,GN,1
7,0.2920680311793786,1.7981938027138107,GN,1
8,0.4528682416604182,0.2050748219751392,GN,1
9,0.13113875203237632,0.013636086317510248,GN,1
10,0.4136478776821122,0.006168614718675666,GN,1
11,0.10349060149491643,0.001206800935951889,GN,1
12,0.025529623956423837,0.0024876194465864843,GN,1
13,0.005855648884762443,0.00029307424610423513,GN,1
14,0.00019616725685246917,7.852143701135032e-06,GN,1
15,3.956338564312682e-06,6.467248628419508e-09,GN,1
0,0.9096047521653573,1.0,LM,2
1,0.5199290661427869,0.26876282283138575,LM,2
2,1.0361330030330957,0.025086594142825887,LM,2
3,1.2986787048862884,0.017774466184574005,LM,2
4,1.1758781123184212,0.014802819884624074,LM,2
5,0.9246502091155031,0.013194661471957608,LM,2
6,0.9613685746292637,0.00409295236644326,LM,2
7,1.0416206705511024,0.003575238347414648,LM,2
8,2.403152842169972,0.003600522928140412,LM,2
9,2.474081645577659,0.004336932307025706,LM,2
10,2.1993615751521665,0.005272421998942935,LM,2
11,1.8797672175432836,0.0061019752714297016,LM,2
12,1.749245734714188,0.006656003584366422,LM,2
13,1.9172300947255319,0.006929648101847657,LM,2
14,2.360228288067063,0.006989702246190811,LM,2
15,2.933061192546387,0.00690609774351919,LM,2
16,3.2681041217313345,0.006731930223979896,LM,2
17,2.106871944312163,0.006660673008555845,LM,2
18,1.2917072999487011,0.0062944463423403535,LM,2
19,0.605275207469866,0.005848537204764913,LM,2
20,0.1517264081897988,0.004646309194301813,LM,2
21,0.01064050089676355,0.0006307542000569868,LM,2
22,6.43182160763528e-05,1.42363011783726e-06,LM,2
23,1.2261786713025333e-06,2.6518947697679777e-11,LM,2
0,3.139741856495378,1.0,GNbc,2
1,24.54547850496982,3.814288152625242,GNbc,2
2,2.453469545044342,1.1861430793566647,GNbc,2
3,9.815204820991942,0.6537483103817976,GNbc,2
4,1.997231467980784,0.237375967419915,GNbc,2
5,4.482431628778439,0.13295134997058547,GNbc,2
6,1.1619027216566296,0.047088567811402214,GNbc,2
7,1.4208387167915433,0.10794782054908561,GNbc,2
8,0.8783269909059803,0.032798279099063986,GNbc,2
9,0.18060887998337902,0.013037827096601118,GNbc,2
10,0.07984619107037967,0.002177407835979566,GNbc,2
11,0.0008921717151665357,0.00023916513843076574,GNbc,2
12,5.030936079626271e-05,1.207131741054084e-05,GNbc,2
13,4.0820854674626577e-07,3.9383955655296544e-08,GNbc,2
0,3.1499097398680393,1.0,GN,2
1,6.971124993123363,0.1348871447635523,GN,2
2,5.141311612841755,91.30383939092326,GN,2
3,2.535240659154273,12.593566810929223,GN,2
4,2.2185084129913393,1.813052810045497,GN,2
5,1.5349908678860402,0.40450909426334025,GN,2
6,4.491790297258387,0.17516330682446893,GN,2
7,1.8262815584469076,0.22584184728532225,GN,2
8,2.2709396045084165,0.30158161259306276,GN,2
9,1.4044222339046395,0.25193686734104775,GN,2
10,2.9233931618090963,0.07757496049286726,GN,2
11,6.838088410004805,0.01122934226439964,GN,2
12,19.064972621401832,5.91685908508324e-05,GN,2
13,74.98544120414394,8.30838160849333e-09,GN,2
14,606.6284250795519,2.492295662571154e-10,GN,2
15,23182.20895824309,3.066709893645265e-11,GN,2
0,0.9250334933188363,1.0,LM,3
1,0.5297600917007076,0.2717966915883348,LM,3
2,1.0431773254894756,0.026108182787533234,LM,3
3,0.8345518639573085,0.044072244389168236,LM,3
4,1.2161719372092046,0.01359091917579649,LM,3
5,1.2220045224502114,0.007294048430596269,LM,3
6,0.9299623646032605,0.010134320119319909,LM,3
7,0.8762768343015982,0.011868647903207744,LM,3
8,0.9339465858868274,0.012470539530652502,LM,3
9,1.140648909709992,0.011454601579605058,LM,3
10,0.7632296123494897,0.010386482412086985,LM,3
11,0.3466568981047245,0.006874628003991566,LM,3
12,0.08344706484137113,0.0009851874435250264,LM,3
13,0.000822105709025114,8.092990843860281e-05,LM,3
14,6.857323658432603e-06,3.481749923094001e-08,LM,3
0,3.1635037880748715,1.0,GNbc,3
1,4.067116362730446,0.1304369201045872,GNbc,3
2,19.70629826574698,0.09435354166240886,GNbc,3
3,4.8372254938035635,0.11906925765096774,GNbc,3
4,2.784434841315389,0.13024787628692858,GNbc,3
5,0.8793415377986801,0.019132619951766468,GNbc,3
6,0.447926524260115,0.011836466701658797,GNbc,3
7,0.6138083983276693,0.002225998091693211,GNbc,3
8,0.12449428271602428,0.0015736564443479262,GNbc,3
9,0.004504268939209214,0.0003082886726939917,GNbc,3
10,0.00029047404475139284,2.3070529690555416e-05,GNbc,3
11,3.6972148347879797e-06,2.050439067620243e-07,GNbc,3
0,3.1650222680807802,1.0,GN,3
1,3.6918807113131225,0.12853347527028772,GN,3
2,10.718334980136362,0.8929481892673184,GN,3
3,1.9880848473137143,0.41614203647921794,GN,3
4,6.806778457186049,0.15934244631576405,GN,3
5,3.7185439388696016,0.275379152998784,GN,3
6,23.975729270660967,0.07985108094778187,GN,3
7,2.937288968984356,0.07319038431855493,GN,3
8,99.57433262723866,0.01076464742882928,GN,3
9,482.22477322423583,0.018617000729384874,GN,3
10,22062.913728090793,0.02553065467032715,GN,3
