,dx,dz,method,caso
0,0.8680604914299086,1.0,LM,0
1,0.5433355119354485,0.252176569643014,LM,0
2,0.978992989191798,0.025200634746220033,LM,0
3,1.2417913448122893,0.013105987244873945,LM,0
4,1.17570498253711,0.0068543066899768145,LM,0
5,1.31905401346975,0.006305027860316944,LM,0
6,1.3765504686946144,0.005861957450307789,LM,0
7,1.3996409502613745,0.006364192744894371,LM,0
8,1.1827690736361223,0.0052706451223520955,LM,0
9,0.6470773544593394,0.00457927507262183,LM,0
10,0.03691124137097135,0.00514933798918306,LM,0
11,0.001315398912736153,9.634430872491588e-05,LM,0
12,1.8357981626183883e-05,1.1708126602531132e-07,LM,0
13,4.867626811630327e-07,2.9778603423541876e-12,LM,0
0,2.885662206649111,1.0,GNbc,0
1,1.352116824310036,37.84644409932945,GNbc,0
2,0.5428020992505342,5.0611376052816945,GNbc,0
3,0.09739607328256736,0.6965979906294902,GNbc,0
4,0.05476174168648386,0.10070027850456863,GNbc,0
5,0.09223040274899152,0.016082119796303335,GNbc,0
6,0.05242458679223442,0.003016150833536327,GNbc,0
7,0.015874552269135818,0.0004892748860644788,GNbc,0
8,0.0012306384425018722,3.050963578599386e-05,GNbc,0
9,2.026345100796278e-05,1.5485965744623689e-07,GNbc,0
10,5.769861406674666e-07,6.299531496363271e-12,GNbc,0
0,2.888158481855855,1.0,GN,0
1,1.2995850738418715,0.22948861632482606,GN,0
2,0.5473226754512428,2.930816580509871,GN,0
3,0.10008301491438179,0.3760592641753508,GN,0
4,0.02853933831825904,0.05336193455209613,GN,0
5,0.05123293459810575,0.009567088342762736,GN,0
6,0.03897142107516254,0.0018918934530085879,GN,0
7,0.008421559451173257,0.00025014251705131763,GN,0
8,0.0002993749250620171,7.70730858132632e-06,GN,0
9,5.658977771452455e-06,7.886402232943204e-09,GN,0
0,0.868269550430733,1.0,LM,1
1,0.5429676601052371,0.25364699870608437,LM,1
2,0.9750899295441481,0.025915132742585025,LM,1
3,0.8178547278708246,0.01940067874890952,LM,1
4,0.9502578915723077,0.004818177305902499,LM,1
5,0.8731097862989301,0.004582164187255044,LM,1
6,0.9766710505757203,0.003976900309821524,LM,1
7,0.45775119012478593,0.025000101410255913,LM,1
8,0.7868539749694109,0.002926731149707641,LM,1
9,0.5764192493132848,0.0021791504585712976,LM,1
10,0.39741334429271225,0.0018783669281515025,LM,1
11,0.15945070761590274,0.001798553110972039,LM,1
12,0.012567266140593268,0.0008131344403182557,LM,1
13,6.722903750099525e-05,4.120309802845742e-06,LM,1
14,6.22927516153768e-07,1.5968931701693438e-10,LM,1
0,2.9204489459488516,1.0,GNbc,1
1,1.5351223449091054,270.2927396666657,GNbc,1
2,0.7365937412568611,35.751768740437996,GNbc,1
3,0.13719489406052723,4.796848302754376,GNbc,1
4,0.03233378081742896,0.6643402693445883,GNbc,1
5,0.09646145799384924,0.09436020936875097,GNbc,1
6,0.08892235068410134,0.01449004695799601,GNbc,1
7,0.03531075245908472,0.0026073106391054455,GNbc,1
8,0.00694888669744494,0.0003258698403901095,GNbc,1
9,0.0002547699953159093,9.498689455424738e-06,GNbc,1
10,5.084145858541698e-06,9.325322849972053e-09,GNbc,1
0,2.921717322613808,1.0,GN,1
1,1.488199530644231,0.5598134625144097,GN,1
2,0.7392702612789913,1.6735397007129087,GN,1
3,0.13356431464805257,0.2106113038559885,GN,1
4,0.032947931488598536,0.03038497453359045,GN,1
5,0.04271348997883516,0.005529091493108141,GN,1
6,0.01568549006202153,0.0008704868624255882,GN,1
7,0.0010173278063345902,4.6946461078761056e-05,GN,1
8,1.6267669140822597e-05,1.5770980627891973e-07,GN,1
9,4.57151441559818e-07,2.6154828316079013e-12,GN,1
0,0.8977446446073492,1.0,LM,2
1,0.5299844380589364,0.2647301282319229,LM,2
2,1.0273470841043113,0.02604688896188323,LM,2
3,1.2850129284493677,0.018712925166131163,LM,2
4,1.1777005558297409,0.015273409259756763,LM,2
5,0.9282449815604257,0.013525218752635123,LM,2
6,0.9395535532085396,0.00426120432510147,LM,2
7,1.034016863972873,0.0036635567804593357,LM,2
8,2.43809582488318,0.003525700542674058,LM,2
9,2.494885699821052,0.004285362658661192,LM,2
10,2.197954315966612,0.005258568672863261,LM,2
11,1.8379177610619115,0.006128928494576861,LM,2
12,1.6346918260432046,0.006716881928446679,LM,2
13,1.7023864723907491,0.007013896685431525,LM,2
14,2.0532828911663796,0.007088049306690671,LM,2
15,2.639519231908889,0.007011842554398498,LM,2
16,3.298309127661299,0.0068400615253623506,LM,2
17,2.791533062281361,0.006764845226849221,LM,2
18,1.420923527298589,0.006414706284616217,LM,2
19,0.9584753446723431,0.005911528206525564,LM,2
20,0.4689961968084966,0.005174855605126438,LM,2
21,0.14221734594223812,0.0037882381151024026,LM,2
22,0.010338304707353677,0.0005455932510467081,LM,2
23,5.701336024788915e-05,1.3451394248639119e-06,LM,2
24,1.1273920662903949e-06,1.6458215290725998e-11,LM,2
0,3.171156845097091,1.0,GNbc,2
1,3.7314429558962856,0.13117237654011496,GNbc,2
2,6.64813324825414,0.10594471958050289,GNbc,2
3,2.5983564954434,0.11230731543652658,GNbc,2
4,2.357035570234447,0.10249800567979254,GNbc,2
5,1.3286357857507354,0.08820961130506465,GNbc,2
6,1.6001513737370692,0.04312705720785966,GNbc,2
7,0.9913267562734801,0.017479126231151262,GNbc,2
8,0.26643678707447194,0.008589894726072952,GNbc,2
9,0.08186095434025292,0.0018844479542852153,GNbc,2
10,0.0013279889494245607,8.940598479133296e-05,GNbc,2
11,4.296660847485377e-06,1.0154840574772755e-07,GNbc,2
0,3.15940115853551,1.0,GN,2
1,55.29269840069479,6.4420309546573495,GN,2
2,3.7868553346842297,0.9011022758469743,GN,2
3,3.4545931481809324,0.26549751240437713,GN,2
4,2.9481304191258677,0.42653964667152305,GN,2
5,32.96597765964549,0.4157564504455444,GN,2
6,5.866665030731269,0.29835893892361626,GN,2
7,4.011613216920268,0.038631701323294146,GN,2
8,3.000896080525086,4.69910036029459,GN,2
9,20.093211190422807,0.5889666438325963,GN,2
10,61.15138840633808,0.07177735999997852,GN,2
11,3396.225137829905,0.009103638543080285,GN,2
0,0.8974256806422602,1.0,LM,3
1,0.5279498649393899,0.26492839029635634,LM,3
2,1.0380306490109306,0.02595112577230445,LM,3
3,1.3068719487520986,0.017940499919363872,LM,3
4,1.0245454394032025,0.021407495154756956,LM,3
5,0.7486487353169786,0.01831140113581634,LM,3
6,0.7260183204581306,0.012874551016753317,LM,3
7,0.8185150089721874,0.016659450756338276,LM,3
8,0.9050216294327311,0.016123938426842753,LM,3
9,0.9798112616690171,0.015590080687626885,LM,3
10,1.1013497919615132,0.014806583624298363,LM,3
11,1.0751527918101966,0.01440555712728114,LM,3
12,0.6034101712462745,0.012866161284185634,LM,3
13,0.15640841827282712,0.005173379483983327,LM,3
14,0.006037330177440556,0.00037956181445211225,LM,3
15,3.526537155767948e-05,1.1800567232544048e-06,LM,3
16,3.336525260377354e-07,2.8805249609046027e-11,LM,3
0,3.127296543436549,1.0,GNbc,3
1,2.1451577992442723,0.11743228783111541,GNbc,3
2,1.6527137600343351,0.10206555195595642,GNbc,3
3,1.926807704915406,0.09890991204647884,GNbc,3
4,1.3667284233486168,0.07428515141811855,GNbc,3
5,1.0028773651559495,0.046716958595960464,GNbc,3
6,0.6618091318754215,0.023714916101929405,GNbc,3
7,0.23075202847549767,0.005837317808307482,GNbc,3
8,0.016629560133794036,0.0007532706957760314,GNbc,3
9,0.0006115836256993037,1.0374511491506066e-05,GNbc,3
10,4.744952891067809e-06,4.378378956998106e-08,GNbc,3
0,3.113992063634863,1.0,GN,3
1,9.395583490546157,0.11743073591289098,GN,3
2,77.88429797180413,0.26708724720740273,GN,3
3,3.754032255827337,0.37767216433515494,GN,3
4,75.46255100941866,0.10629668254687022,GN,3
5,5.030671739748033,0.05758116924791792,GN,3
6,5.753441068107374,0.027121995315561497,GN,3
7,2.47624504462603,0.061857532087714245,GN,3
8,2.0169809749805303,0.0028821013599146465,GN,3
9,0.8637998712990205,0.00035909114827728826,GN,3
10,0.057528417776080726,0.0003777634380156116,GN,3
11,0.10946609265386455,1.809866064304681e-06,GN,3
12,0.06038378445013104,3.06493066162509e-06,GN,3
13,0.034269692777006776,1.2062765088823008e-06,GN,3
14,0.01930920271900391,3.901772540673489e-07,GN,3
15,0.010882651290317215,1.2246691469651102e-07,GN,3
16,0.0061352529088906154,3.919164189920133e-08,GN,3
17,0.003458116480051798,1.2402459132803695e-08,GN,3
18,0.0019493935186798953,3.9499678361851485e-09,GN,3
19,0.0010988272926648489,1.253444613261059e-09,GN,3
20,0.0006194072349168595,3.9858039011501126e-10,GN,3
21,0.00034915124338341343,1.265896099004608e-10,GN,3
22,0.00019681413970641976,4.023639782849869e-11,GN,3
23,0.00011094199835801649,1.2781156078094059e-11,GN,3
24,6.253704446025788e-05,4.062566618674464e-12,GN,3
25,3.5251513883340725e-05,1.290260331000413e-12,GN,3
26,1.9870957139482964e-05,4.1136719325663573e-13,GN,3
27,1.1201069466999671e-05,1.2955081346574321e-13,GN,3
28,6.313937848310951e-06,4.1571535644840616e-14,GN,3
