,dx,dz,method,caso
0,1.3796796009485448,1.0,LM,0
1,0.5130451760036525,0.31867198263581636,LM,0
2,0.9112700958552105,0.03274389610554334,LM,0
3,1.4867354411665084,0.006410367093561611,LM,0
4,1.781283546324309,0.0056490642540105995,LM,0
5,1.711547810660819,0.0045011500486156495,LM,0
6,1.1096034011460456,0.0041780955305335005,LM,0
7,0.6354914007378819,0.003281642540398988,LM,0
8,0.31169207849421643,0.002254737622658717,LM,0
9,0.015081739327188716,0.0009868831136827239,LM,0
10,0.00014624629301040017,7.06864548491105e-06,LM,0
11,4.670152392869699e-06,9.944290997567409e-11,LM,0
0,3.4101233808838445,1.0,GNbc,0
1,1.8622387504065592,0.1640870509582293,GNbc,0
2,0.7932856380251114,0.06645796547683193,GNbc,0
3,0.10062921305961425,0.009566815372990667,GNbc,0
4,0.014247555298398941,0.0006043723361224793,GNbc,0
5,5.1515863083663624e-05,4.7725770102419966e-06,GNbc,0
6,1.3613092161552071e-06,1.098367364032667e-10,GNbc,0
0,3.412188018474287,1.0,GN,0
1,1.858825933006532,0.16395153360679546,GN,0
2,0.7941411983799423,0.06628962987952913,GN,0
3,0.10017666476888556,0.009561259103556355,GN,0
4,0.014063985890949444,0.0005966803589512721,GN,0
5,5.0011945061756425e-05,4.639984966241612e-06,GN,0
6,1.3270094363302498e-06,1.0237296891752453e-10,GN,0
0,1.4056227140767288,1.0,LM,1
1,0.5083173445525914,0.3635675967652315,LM,1
2,0.8746742851801494,0.03667444913681332,LM,1
3,1.416274612018776,0.006483618530250428,LM,1
4,1.3122991983940848,0.0045212005768020935,LM,1
5,1.4350719573656479,0.0042514232880478744,LM,1
6,1.4520427205064266,0.004136856176660767,LM,1
7,1.3224647192818773,0.006440717439328197,LM,1
8,0.8871664959576459,0.003183200536398196,LM,1
9,0.42172725019981816,0.0024867018960237105,LM,1
10,0.03724402216976032,0.0016030913981669134,LM,1
11,0.0003500156226045591,2.7321252939785255e-05,LM,1
12,2.6453743715217007e-06,3.5600917426183254e-09,LM,1
0,3.2087179964169406,1.0,GNbc,1
1,2.0126107437611607,3.0554608212554495,GNbc,1
2,0.8534581993783334,0.4181172996805603,GNbc,1
3,0.15621642790015447,0.057096900902254825,GNbc,1
4,0.09557106285328958,0.00811733108525025,GNbc,1
5,0.028966045556293098,0.0014031784506188052,GNbc,1
6,0.005305269373557163,0.0001743053878692815,GNbc,1
7,0.0001947101676689823,5.0997932459241255e-06,GNbc,1
8,3.864595593572497e-06,5.0496859943822175e-09,GNbc,1
0,3.208822130675189,1.0,GN,1
1,1.9942768873691037,0.17091064432862751,GN,1
2,0.8818855337248581,0.09287649773661975,GN,1
3,0.4503863381544654,0.013215478930106708,GN,1
4,0.9420044695683147,0.002165840567187073,GN,1
5,3.685270566781162,0.003403700402514314,GN,1
6,2.291807904279315,0.04702224983527615,GN,1
7,0.8748735703097317,0.004963881878065284,GN,1
8,1.2117309632427626,0.004414124063311514,GN,1
9,1.0853746642572326,0.005633468715302103,GN,1
10,2.3316447061883445,0.005214101940966563,GN,1
11,5.863068655180156,0.009915369459772708,GN,1
12,5.991830149242297,0.02167751259741797,GN,1
13,16.190882532174005,0.027268119135459002,GN,1
14,513.7040883580048,0.021388874487562288,GN,1
15,1127599.6326316062,0.003780588419186774,GN,1
0,1.4888863667809809,1.0,LM,2
1,0.5126065638634465,0.3888933124287758,LM,2
2,0.9442211749130811,0.037103716650879054,LM,2
3,0.9364884573381638,0.024845182362736088,LM,2
4,1.2749580190721739,0.011810140593925957,LM,2
5,2.161423977023173,0.002163622133951654,LM,2
6,1.9393733347097102,0.003244165527110644,LM,2
7,1.7462243459381557,0.0042097949888733575,LM,2
8,1.4398647286868023,0.005163942116399831,LM,2
9,1.1413639735935934,0.007796491305342372,LM,2
10,1.070522613783518,0.006731275309191509,LM,2
11,1.2813938220126573,0.007304964117063633,LM,2
12,1.8887183828022496,0.003090818175924283,LM,2
13,0.9100253569688345,0.002577955358143311,LM,2
14,0.1890713754616036,0.001986451582500985,LM,2
15,0.038322565027972114,0.0005003122862321425,LM,2
16,0.00014100268603603846,8.996801243281702e-06,LM,2
17,1.8564813826409464e-06,1.1943198226445226e-09,LM,2
0,3.4124488246387945,1.0,GNbc,2
1,6.523261614669477,0.16276798090440803,GNbc,2
2,9.525483378842043,0.12283270901620395,GNbc,2
3,6.029456784329749,0.12362688144627608,GNbc,2
4,21.993343194668935,0.103582660437758,GNbc,2
5,4.4239106918456965,0.08794784474923689,GNbc,2
6,7.033589568911294,0.044086193541752215,GNbc,2
7,1.1857502944919323,0.12461402100548996,GNbc,2
8,1.9594846572024138,0.017788938132752355,GNbc,2
9,3.5059145094234077,0.003603960292454959,GNbc,2
10,0.9508080191607237,0.0010735694924249614,GNbc,2
11,0.6165208260725814,0.0010070619351311262,GNbc,2
12,1.2994769132721369,0.0009447453775440015,GNbc,2
13,1.5546811094796238,0.0008318680853299592,GNbc,2
14,1.91230064841082,0.0007333459575991344,GNbc,2
15,4.7831914620532,0.0006476663949624373,GNbc,2
16,7.5380132261952975,0.0005273860773607248,GNbc,2
17,12.907521103846678,0.00046685953501581325,GNbc,2
18,100.07370884659626,0.0005096767290768895,GNbc,2
19,975.291723627001,0.0001660017047681745,GNbc,2
20,55858.44419388728,2.2080257941353673e-05,GNbc,2
