,dx,dz,method,caso
0,0.2471343215441608,1.0,LM,0
1,0.5817565397789868,0.39798890628268335,LM,0
2,0.8721906931916852,0.23991014375104916,LM,0
3,0.3472642690584621,0.08854553170630303,LM,0
4,0.4023676628222051,0.014536415823058594,LM,0
5,0.3868435273706266,0.010979678041322839,LM,0
6,0.3464936415348842,0.04735195350672219,LM,0
7,0.28596186378299543,0.09317858877933917,LM,0
8,0.22599311714697254,0.13353014172987923,LM,0
9,0.17509169871931632,0.16878185157692308,LM,0
10,0.09272446197974037,0.5262426903118418,LM,0
11,0.06994851689162924,0.6587799240407585,LM,0
12,0.0012942738905915194,0.17489945807343385,LM,0
13,1.2966229222007157e-05,0.006966220750260134,LM,0
14,1.2224108160433523e-08,7.799442475470254e-06,LM,0
0,0.3037757955486701,1.0,GNbc,0
1,0.23548036804978592,6.608296562793264,GNbc,0
2,0.584416611909822,2.917034186632171,GNbc,0
3,0.05139107163037716,1.3384317344202397,GNbc,0
4,0.03747745378319787,0.5632137930050669,GNbc,0
5,0.04860977342242218,0.32307406712872755,GNbc,0
6,0.0023082890080567344,0.2719160716277837,GNbc,0
7,7.616534031484055e-06,0.0014536787584529308,GNbc,0
8,6.212445770301683e-10,1.3246680021250909e-07,GNbc,0
0,1.1872036346168247,1.0,GN,0
1,0.5653871928646301,0.36398910357015046,GN,0
2,0.6492584909427901,0.045970427635213695,GN,0
3,0.4261471635714752,0.8227349637958127,GN,0
4,0.253443766996679,0.05444534674331614,GN,0
5,0.0582331701953613,0.15611242427228952,GN,0
6,0.005995126800139763,1.8986092937571954,GN,0
7,0.0004174871615091726,0.3941651053709597,GN,0
8,9.442742039405921e-06,0.0015470646118862488,GN,0
9,1.5011568790907591e-09,5.569094772388197e-07,GN,0
0,0.2646590460584636,1.0,LM,1
1,0.6369973657192267,0.3553076965856507,LM,1
2,0.9215457040021638,0.22188064385599843,LM,1
3,0.2869833847697047,0.08394239658874499,LM,1
4,0.7643155484422077,0.05596200153733066,LM,1
5,0.5816857327096846,0.10077241203562426,LM,1
6,0.4327223136337022,0.18786628235200928,LM,1
7,0.3257345644657777,0.29557975225499844,LM,1
8,0.04645866956044359,0.21739777260881132,LM,1
9,0.0028060149397552423,0.12513825238307785,LM,1
10,9.418897940645919e-05,0.006281766893234262,LM,1
