,dx,dz,method,caso
0,0.6309564578466125,1.0,LM,0
1,0.7700153493846731,0.8719845365667082,LM,0
2,0.9315553791711393,0.6667528775684803,LM,0
3,1.7506201566567414,0.37950886267545936,LM,0
4,1.432827567547885,0.2357291250543333,LM,0
5,0.325051091022903,0.18768007235249365,LM,0
6,0.07908093879868024,0.1697133460528279,LM,0
7,0.0024233547483381184,0.006179779577395772,LM,0
8,7.3465970933562684e-06,8.732008309523166e-06,LM,0
0,0.7325092542459408,1.0,GNbc,0
1,2.4412809350340137,1.120594798005202,GNbc,0
2,1.371754452948972,0.6699862840761336,GNbc,0
3,1.043642307083929,0.4982271819262546,GNbc,0
4,0.926569162424683,0.28458862972396115,GNbc,0
5,0.35636043134089496,0.09733053204812506,GNbc,0
6,0.16988396192167923,0.051824284337942915,GNbc,0
7,0.04851430275987921,0.0552385686866673,GNbc,0
8,0.050990182787981495,0.05477821214886432,GNbc,0
9,0.05370007554368038,0.055380458788007,GNbc,0
10,0.05638008181100212,0.05753229447016673,GNbc,0
11,0.05855621597098828,0.062002465866818825,GNbc,0
12,0.059595485893427745,0.0699218830452397,GNbc,0
13,0.05898022027760945,0.08276420391984411,GNbc,0
14,0.05668552099667986,0.10218174805958209,GNbc,0
15,0.0532328504663614,0.1299133931538309,GNbc,0
16,0.04930939794191381,0.16816651122905574,GNbc,0
17,0.04540944227472738,0.22061239837338875,GNbc,0
18,0.041769818791389704,0.2940972530621784,GNbc,0
19,0.03846074821403444,0.40213191016226046,GNbc,0
20,0.03547486301169768,0.574048562011704,GNbc,0
21,0.03277544176508406,0.885243241995562,GNbc,0
22,0.12124809584867949,1.5976045205762202,GNbc,0
23,0.022981805945130072,0.5266437034529975,GNbc,0
24,0.021368054364210947,0.4218078656458711,GNbc,0
25,0.01987612366601041,0.3526749073927128,GNbc,0
26,0.036996487129144676,0.30290388549658925,GNbc,0
27,0.06389515955963385,0.24663455473608673,GNbc,0
28,0.09364698819910568,0.19356519931962343,GNbc,0
29,0.0898038069531879,0.13410523839764737,GNbc,0
0,0.5856068910765121,1.0,LM,1
1,0.7578148356789747,0.8718606674715218,LM,1
2,0.9223829267227971,0.6621859554853736,LM,1
3,1.7874352043422062,0.3647519842839299,LM,1
4,1.0907400575995922,0.3155637904938896,LM,1
5,0.4876009280776697,0.15969636481759547,LM,1
6,0.17937226191826688,0.3981550321372368,LM,1
7,0.0029335409985328216,0.02651320784317138,LM,1
8,3.915377541179455e-05,0.00010132050294662896,LM,1
9,1.3529309768686036e-10,1.5175638228612328e-09,LM,1
0,0.6467038051138746,1.0,GNbc,1
1,0.5228905108614622,1.0142210642479395,GNbc,1
2,1.6818928861010176,3.3193616054071247,GNbc,1
3,0.5979983258667113,0.6476779298239123,GNbc,1
4,0.7601219694080673,0.5510698532441143,GNbc,1
5,0.1802920996202108,0.8521026278534869,GNbc,1
6,0.012145545675396838,0.011481306921543723,GNbc,1
7,6.513031173743084e-05,0.0002465396865376195,GNbc,1
8,5.50470227397033e-10,7.01364181589935e-09,GNbc,1
0,0.5732877350393354,1.0,LM,2
1,0.7900093049790754,0.7692869667569379,LM,2
2,1.030976124285214,0.5489598831579724,LM,2
3,1.1344246411543868,0.4391588887099151,LM,2
4,2.356807790330482,0.4290525707141019,LM,2
5,0.7621798180047054,0.5276037559272618,LM,2
6,0.35408537924900174,1.810551944786189,LM,2
7,0.07138847834029963,0.1366086008958683,LM,2
8,0.0012138241261683924,0.0007920539483261558,LM,2
9,2.8676014424753937e-06,9.382742440517644e-07,LM,2
0,0.9986305408553748,1.0,GNbc,2
1,0.5441098083938758,0.8033196214478208,GNbc,2
2,0.3180066234342237,1.8731409631241398,GNbc,2
3,0.6251274726151617,5.451615022284013,GNbc,2
4,0.13064533459450686,1.8241479597605268,GNbc,2
5,0.22205970123677402,1.204103833990477,GNbc,2
6,0.6359229870935871,0.8986904562080743,GNbc,2
7,0.09173303152924989,0.4100411600526553,GNbc,2
8,0.0029824217775501795,0.013774448960474146,GNbc,2
9,4.2841585869166395e-06,0.0002329268897296716,GNbc,2
10,3.049213552351436e-10,1.6365331353603553e-08,GNbc,2
0,4.1062029872802315,1.0,GN,2
1,4.0180400986887665,0.41761661927122645,GN,2
2,7.9636775309453665,2.6032843435108757,GN,2
3,1.2759938981682937,4.510574717627757,GN,2
4,0.7888208283379232,0.26387828100335436,GN,2
5,0.0428389461945146,0.08661380234566243,GN,2
6,0.010737709250171742,0.0034353748546670235,GN,2
7,5.30146299217899e-06,1.7445440227360347e-05,GN,2
0,0.6025020307117275,1.0,LM,3
1,0.8028741737181981,0.7642945246512011,LM,3
2,1.0496771004416008,0.5457283743049619,LM,3
3,1.134818863162518,0.46620427322382374,LM,3
4,1.8479272462089367,0.5392484879552406,LM,3
5,1.3994987896028974,0.5611830913261934,LM,3
6,0.9174394732377045,0.6451517032103485,LM,3
7,0.64351995266741,0.6367800276908,LM,3
8,0.3876253007952804,0.3752103849161824,LM,3
9,0.27875367631950154,0.2609710104654411,LM,3
10,0.13525636190379145,0.1870837009599031,LM,3
11,0.004430538408405357,0.08966390688114359,LM,3
12,8.899075641236879e-05,0.0023706872874588434,LM,3
13,5.653237178745608e-08,1.6107489234198097e-06,LM,3
0,0.8515032790026016,1.0,GNbc,3
1,1.7666701403719913,0.822268479627966,GNbc,3
