,dx,dz,method,caso
0,0.92424805208454,1.0,LM,0
1,0.8048327901294499,0.2323118699973107,LM,0
2,1.3781221767495984,0.03518278725732025,LM,0
3,0.9711954718462681,0.01980314634548138,LM,0
4,0.5451260202234591,0.06010408198647299,LM,0
5,0.5042789180344595,0.01140632354419796,LM,0
6,0.2309587259797592,0.008080519348070041,LM,0
7,0.05795773653009165,0.0014298023722016558,LM,0
8,0.03333264003736495,0.0002052395851182757,LM,0
9,0.01043238518021798,3.0092529323120355e-05,LM,0
10,0.0007111043871765217,1.7387329945718586e-06,LM,0
11,3.186040755879846e-06,7.085659540467031e-09,LM,0
0,2.876615902306239,1.0,GNbc,0
1,1.484898202875852,0.18721081293564204,GNbc,0
2,0.6788309733326081,0.04399883824539022,GNbc,0
3,0.09365666444640725,0.010307811394267582,GNbc,0
4,0.00559673369537188,0.00044907037450661613,GNbc,0
5,2.1465639518080445e-05,1.6541372181772297e-06,GNbc,0
6,2.1222559137121635e-07,2.4228051949250586e-11,GNbc,0
0,2.878525972409213,1.0,GN,0
1,1.4757085517879116,0.1980601114393904,GN,0
2,0.6771655426671489,0.04514471050234199,GN,0
3,0.10074309614027077,0.010617279342835502,GN,0
4,0.014410397026165058,0.0006272264630205855,GN,0
5,0.0011082408419169438,4.1527476561731176e-05,GN,0
6,9.329712349555367e-06,5.632140719493478e-07,GN,0
0,0.9349737441815661,1.0,LM,1
1,0.809788795130537,0.24324046155023016,LM,1
2,1.300461544516187,0.04068459004496308,LM,1
3,0.968241828832718,0.01955439353882245,LM,1
4,0.7907118226133791,0.025538301972517,LM,1
5,0.6348557734885446,0.006128047241307218,LM,1
6,0.04738946801956003,0.3503875807027653,LM,1
7,0.06361239924000281,0.05447642720929251,LM,1
8,0.02451681696233391,0.009591092595013579,LM,1
9,0.01071440458189963,0.001655409953721101,LM,1
10,0.0013955484369274941,0.00015035653051668056,LM,1
11,2.722504166327536e-05,1.8853601952252207e-06,LM,1
12,6.748062248036486e-07,2.983833186802055e-10,LM,1
0,2.909466886261263,1.0,GNbc,1
1,1.5592982670188142,240.36798113365325,GNbc,1
2,0.7375606734420821,31.807574564180314,GNbc,1
3,0.13471824499854285,4.268115209470305,GNbc,1
4,0.03120299357641456,0.5910045331739208,GNbc,1
5,0.10041686037037756,0.08379703547920815,GNbc,1
6,0.08538445904517626,0.01295857369629158,GNbc,1
7,0.03280894673287194,0.0023254242731478177,GNbc,1
8,0.006042015495754087,0.0002781733647892381,GNbc,1
9,0.0001997558739044703,7.180039575535233e-06,GNbc,1
10,4.144664345627389e-06,5.4795822594419665e-09,GNbc,1
0,2.910690116600174,1.0,GN,1
1,1.5154210948682652,0.4425626593752421,GN,1
2,0.7407208091652465,2.8884074717469335,GN,1
3,0.1321493596306692,0.3604238738880913,GN,1
4,0.02855896931476801,0.04952052752050434,GN,1
5,0.04405353707282958,0.008670612894063083,GN,1
6,0.02411339865773346,0.0015319857567460409,GN,1
7,0.0027236133629352744,0.00012910385497746945,GN,1
8,4.7432855016713154e-05,1.2267697199994517e-06,GN,1
9,1.2598320698159832e-06,9.818700213549723e-11,GN,1
0,0.9628530934493906,1.0,LM,2
1,0.8282719271727298,0.2544032199350526,LM,2
2,0.5477938216731592,0.4085919351316706,LM,2
3,1.4881084910116809,0.030826949566754223,LM,2
4,2.308005995982014,0.005616137961511832,LM,2
5,1.0324122493766454,0.06016590266425499,LM,2
6,1.4995046425894483,0.06439005934091252,LM,2
7,2.876515945967818,0.022095127176559818,LM,2
8,1.2957636360612905,0.009238761147219854,LM,2
9,4.392811411113779,0.009772681305630752,LM,2
10,1.4226556656293665,0.0009877879395078714,LM,2
11,29.656417487716688,0.0005022507195781748,LM,2
12,21.52621295971228,6.018927017909379e-05,LM,2
