,dx,dz,method,caso
0,0.9232075560889585,1.0,LM,0
1,0.8058267569076004,0.23215840473293467,LM,0
2,1.3756992590328,0.03534593170713786,LM,0
3,0.9702801736301158,0.019785944627223953,LM,0
4,0.5300773344186454,0.06204398407310827,LM,0
5,0.5043559657161836,0.011678329660782201,LM,0
6,0.23216706472558432,0.007449448846921974,LM,0
7,0.055825175099866516,0.0013055184098525853,LM,0
8,0.034188567107576805,0.00020609048877935518,LM,0
9,0.011493986069817776,3.390701688390023e-05,LM,0
10,0.0008751336781793995,2.1513796114750797e-06,LM,0
11,4.737408797464899e-06,1.0779639806617101e-08,LM,0
0,2.8766721808343902,1.0,GNbc,0
1,1.4831979872568668,0.18730973352048874,GNbc,0
2,0.6786572947662868,0.043736269422988104,GNbc,0
3,0.09379104664242721,0.010303926730076454,GNbc,0
4,0.005618676487057798,0.0004513718777970597,GNbc,0
5,2.1602227642844856e-05,1.6719843548761366e-06,GNbc,0
6,2.096136135504116e-07,2.4710834130848342e-11,GNbc,0
0,2.8785767757965406,1.0,GN,0
1,1.4739177721522212,0.19865293613669302,GN,0
2,0.6769490666588175,0.04494850801028067,GN,0
3,0.1009149854623442,0.010624600762581681,GN,0
4,0.014563582864933025,0.0006370719188748832,GN,0
5,0.0011398319516462358,4.337033905783223e-05,GN,0
6,1.0010140373370636e-05,6.122813901563116e-07,GN,0
7,5.3527030955697537e-08,1.2420584452500262e-10,GN,0
0,0.933778089838323,1.0,LM,1
1,0.8112814408092314,0.24299071115150567,LM,1
2,1.2972835664346412,0.04099077693160547,LM,1
3,0.9708452399272872,0.01952054495744898,LM,1
4,0.7895953988333353,0.02552973417704648,LM,1
5,0.6317692733529499,0.006138590661923635,LM,1
6,0.058679851528580435,0.22351203200886408,LM,1
7,0.05570185214149291,0.03592490569565504,LM,1
8,0.021087617134292764,0.0064569189834654825,LM,1
9,0.00768259034984804,0.0010348621179023176,LM,1
10,0.0006564344521886713,6.858316523897298e-05,LM,1
11,1.0481626362106916e-05,4.0107640513648567e-07,LM,1
12,2.898342731656888e-07,1.2690713878961526e-11,LM,1
0,2.910316266647639,1.0,GNbc,1
1,1.557202710400598,243.10171039639346,GNbc,1
2,0.7374614434102517,32.16778338232064,GNbc,1
3,0.1349350432206353,4.316319699807543,GNbc,1
4,0.03128000529205894,0.5976779665614015,GNbc,1
5,0.10006033660651656,0.08475496566834435,GNbc,1
6,0.08572684798248632,0.013097159511648693,GNbc,1
7,0.033040893330000584,0.002351020705033385,GNbc,1
