,dx,dz,method,caso
0,0.8354007626818923,1.0,LM,0
1,0.623969379855029,0.2438539709301531,LM,0
2,0.8646769922228262,0.041636399755069275,LM,0
3,1.1757973745516193,0.019926726704405415,LM,0
4,1.8071649289537768,0.009322853305803694,LM,0
5,2.096083069452246,0.006939858965112461,LM,0
6,1.3299104499959664,0.028809271117790088,LM,0
7,0.7272192521667306,0.018558800975395966,LM,0
8,0.6222936307231345,0.006874951065443483,LM,0
9,0.3047217755603846,0.004499973229073525,LM,0
10,0.025824827486279282,0.0028837686092272248,LM,0
11,0.0007320410538698216,4.6178863490243444e-05,LM,0
12,6.5085120628902074e-06,1.8759122674061448e-07,LM,0
0,4.395825381866175,1.0,GNbc,0
1,2.2681126422795588,0.29457283760838093,GNbc,0
2,3.068997831287763,0.1320939908464394,GNbc,0
3,4.017268020984566,0.022991719185253605,GNbc,0
4,150.2190389560441,0.012966962919558877,GNbc,0
5,33040.571573222776,0.002435165748800607,GNbc,0
0,4.4246769623702145,1.0,GN,0
1,2.2014742756741974,0.2958525395883123,GN,0
2,1.3662349105791967,0.12874262932564146,GN,0
3,0.23532900243061608,0.0129861286728149,GN,0
4,0.009386480463062606,0.0005675412519326707,GN,0
5,0.000260446676981553,2.711596394540143e-06,GN,0
6,6.720786698385447e-06,1.3494662354580841e-09,GN,0
0,0.8344005448660753,1.0,LM,1
1,0.5894610068004102,0.24472330847159446,LM,1
2,0.9450754606316487,0.03422113360084862,LM,1
3,1.2780055819656777,0.016022988651989326,LM,1
4,1.9397848603660237,0.008396152032913638,LM,1
5,2.255223740303018,0.006530121056215406,LM,1
6,2.140430288408655,0.005207826101847634,LM,1
7,1.69164523334687,0.008833178570513734,LM,1
8,1.1474986129441396,0.0041466828303838065,LM,1
9,0.5911506458615872,0.0038053881979818504,LM,1
10,0.046875384882141706,0.0033643287694400258,LM,1
11,0.001398325813091689,5.095807792542858e-05,LM,1
12,2.5343154502486317e-05,2.7258621009675146e-08,LM,1
13,5.875809787396805e-07,5.7960266474944715e-12,LM,1
0,4.729095953514205,1.0,GNbc,1
1,2.623924231750331,0.2690700587907375,GNbc,1
2,3.469464381916081,0.10239826243422911,GNbc,1
3,2.578232946060155,0.02952956573787632,GNbc,1
4,20.33528846326347,0.024310840549491043,GNbc,1
5,1548.2732307584338,0.02071821898418356,GNbc,1
0,4.756306618518476,1.0,GN,1
1,2.3363513009077854,0.2701111659800473,GN,1
2,1.578690319159029,0.09208155505847314,GN,1
3,0.41805485784128166,0.018561873999889233,GN,1
4,0.10523055971385438,0.005594865649629912,GN,1
5,0.013626521911337428,0.0006606130478426712,GN,1
6,0.0006127205940900422,2.2594079820879165e-05,GN,1
7,8.815125558771208e-06,2.7245108817208548e-08,GN,1
0,0.8301734258638551,1.0,LM,2
1,0.5621292299420272,0.24395801393835895,LM,2
2,1.0521481190068944,0.02936574668236414,LM,2
3,0.7311021460906924,0.04161506194049897,LM,2
4,2.2889388164685993,0.003714035197473763,LM,2
5,1.8672984992905333,0.002371389980679964,LM,2
6,0.9676220567454363,0.009229798973891486,LM,2
7,1.0575558813080042,0.01162802406113392,LM,2
8,0.8490206128443701,0.0156353807173988,LM,2
9,0.5992865941338507,0.017282145110697075,LM,2
10,0.4421112118540025,0.016331404530748207,LM,2
11,0.3767357217509626,0.013428507569765722,LM,2
12,2.4803606419567963,0.0027865116625176737,LM,2
13,3.653633567254421,0.002292702031278206,LM,2
14,0.6981924028312387,0.00369512135045989,LM,2
15,0.17523685106234516,0.0035494427444068485,LM,2
16,0.020628221274742817,0.0006866191512638579,LM,2
17,0.00015838103286423003,5.949886316706468e-06,LM,2
18,2.5717927281659693e-06,6.010092413993483e-10,LM,2
0,4.649612933811471,1.0,GNbc,2
1,4.460349965127408,0.1697214475366839,GNbc,2
2,9.181311609226416,0.18648140375560018,GNbc,2
3,25.9895629625284,0.25468264641188937,GNbc,2
4,1.9832820142316112,0.09208653373610351,GNbc,2
5,1.575481698592913,0.06732762781904238,GNbc,2
6,5.267807377561827,0.03327957298780463,GNbc,2
7,0.6461387529408111,0.015239250745547703,GNbc,2
8,0.016321702977584795,0.0058724161329971065,GNbc,2
9,0.002845787565698393,7.18078322356921e-05,GNbc,2
10,2.1900689367047812e-07,1.2270718048796867e-07,GNbc,2
0,4.652721644819853,1.0,GN,2
1,4.584956001890607,0.16921309587098246,GN,2
2,7.58347440057945,0.20386282709227288,GN,2
3,157.7382114395159,0.225178290279778,GN,2
4,5.9309814652750275,0.10436354154279025,GN,2
5,110.8261256647818,0.16722079029815068,GN,2
6,77733.5894505719,0.047355253384368745,GN,2
0,0.830946986352982,1.0,LM,3
1,0.5603605013103672,0.24410253700333714,LM,3
2,1.0578157239203776,0.029708668439913568,LM,3
3,0.6572411499921182,0.05024013365563283,LM,3
4,2.679588249353415,0.0027763877151496916,LM,3
5,1.2408667563067095,0.012158739698737063,LM,3
6,1.2457488496031557,0.014265959107261857,LM,3
7,1.0738054709891383,0.017572506462483095,LM,3
8,0.9579885828809135,0.018359255684380557,LM,3
9,0.9893841956920683,0.016590791220891046,LM,3
10,0.9245754189742658,0.013614328889779169,LM,3
11,0.6849404150789515,0.007933523009741178,LM,3
12,0.4141841521244058,0.004604528827363361,LM,3
13,0.03992498903593001,0.0027865955940013535,LM,3
14,0.0003473716429685816,6.317119133451634e-05,LM,3
15,3.788291496310706e-06,2.8668656066634273e-09,LM,3
0,4.725620592391242,1.0,GNbc,3
1,2.516433788635216,0.19102692698753737,GNbc,3
2,1.73511653050102,0.5314958360916605,GNbc,3
3,0.7249409174905929,0.20694770189619185,GNbc,3
4,1.5107875236587196,0.17740174822902477,GNbc,3
5,0.6545756610185763,0.16598858219939472,GNbc,3
6,0.1025891748645684,0.5122354062127308,GNbc,3
7,0.09111529840890074,0.07857070434095635,GNbc,3
8,0.10004592923995903,0.013539611802693967,GNbc,3
9,0.09353725526679665,0.0005872751093208556,GNbc,3
10,0.008767003435548875,0.00011081670017629931,GNbc,3
11,0.00012247469474893914,4.0759389265936464e-07,GNbc,3
12,1.4823102064800277e-06,3.038961680282366e-10,GNbc,3
0,4.729304477734513,1.0,GN,3
1,2.7448971899457195,0.18884990867909818,GN,3
2,1.7378465591767909,0.2179075216201639,GN,3
3,10.314074525233677,0.22999906947536355,GN,3
4,3.0641202518429775,0.46861361581069405,GN,3
5,4.845875823689125,0.2267457108565953,GN,3
6,9.360670815458887,0.2609604315587411,GN,3
7,92.48018980528099,0.4121374531889045,GN,3
8,8558.255172413987,0.250910406411711,GN,3
