,dx,dz,method,caso
0,1.11835967509935,1.0,LM,0
1,0.46871029645152007,0.29818833866721745,LM,0
2,0.9462341176549134,0.026970944201569855,LM,0
3,1.1788219428635935,0.009162692210986317,LM,0
4,0.7068247124560145,0.006917700225694324,LM,0
5,0.9390199076607748,0.005329363028617778,LM,0
6,0.737673886385373,0.005301566695478295,LM,0
7,0.5122851001451139,0.0032500507727049694,LM,0
8,0.25568713984463187,0.0025544673362632125,LM,0
9,0.03968052253407815,0.0011892278815007656,LM,0
10,0.004841401930234215,1.2730734658790064e-05,LM,0
11,0.00014704644896118844,2.605035214142497e-07,LM,0
12,3.499796252048126e-07,2.1765228911156853e-10,LM,0
0,3.0840918870820655,1.0,GNbc,0
1,1.7229153529336654,0.17838055194886415,GNbc,0
2,0.7354309195518468,0.06605795881519579,GNbc,0
3,0.08890333522687884,0.010130759352060268,GNbc,0
4,0.008040035868800713,0.0004409353861871903,GNbc,0
5,2.8984777637775922e-05,1.7543763777273064e-06,GNbc,0
6,8.579129403527551e-07,1.0504627636936403e-11,GNbc,0
0,3.0863664386345095,1.0,GN,0
1,1.7201295641391166,0.17838253479752453,GN,0
2,0.7365263777622728,0.065816540107423,GN,0
3,0.0895258320047705,0.010155118254807027,GN,0
4,0.007978985175514519,0.0004349550794894648,GN,0
5,2.75665362675044e-05,1.6841057308917772e-06,GN,0
6,8.132313621062482e-07,9.295998536835705e-12,GN,0
0,1.1396259997492697,1.0,LM,1
1,0.45938862757732407,0.3254760126412496,LM,1
2,0.9188338054245709,0.029401704950714567,LM,1
3,1.0212653115532038,0.01254243510735682,LM,1
4,0.9279846577336894,0.004408552541981469,LM,1
5,0.9285979109543296,0.0033992880389863253,LM,1
6,1.0116414606091853,0.0028387638405195,LM,1
7,0.8699771314360893,0.0030791276179306126,LM,1
8,0.6919772664383219,0.0020501679675389672,LM,1
9,0.48021618248859477,0.0017047511513232144,LM,1
10,0.3303880683933189,0.001427818981118548,LM,1
11,0.13677852712631475,0.0011164840112202867,LM,1
12,0.00977020468176245,0.00038565231648499365,LM,1
13,0.00010929730302385951,1.4862940133236632e-06,LM,1
14,2.123412807555198e-07,2.722609536627648e-10,LM,1
0,2.9810643841590174,1.0,GNbc,1
1,1.8471167410358402,17.250931655450547,GNbc,1
2,0.7891715553015695,2.320969584501919,GNbc,1
3,0.11621374440361835,0.31788255158743156,GNbc,1
4,0.11435998544978854,0.04401951372546574,GNbc,1
5,0.07226317879766292,0.006797771160871365,GNbc,1
6,0.0227491901203073,0.0011834500246746566,GNbc,1
7,0.003249826038465935,0.00011948770989609047,GNbc,1
8,7.82267087222662e-05,1.983220207267783e-06,GNbc,1
9,1.8549655751412692e-06,6.151127257887318e-10,GNbc,1
0,2.981562912953365,1.0,GN,1
1,1.8249582529964368,0.18831703431094807,GN,1
2,0.8026098350422668,0.5923842360221476,GN,1
3,0.29872183764961086,0.08042181228550485,GN,1
4,0.45809453701719294,0.011802255977984333,GN,1
5,0.8750006442992083,0.002624799783378122,GN,1
6,2.6065388018070568,0.0010246206126835163,GN,1
7,3.95458439767411,0.031085237698159077,GN,1
8,1.0029852518586133,0.042939235017290064,GN,1
9,0.5432848506406068,0.009667995401689573,GN,1
10,0.18439762115878866,0.011595735260534345,GN,1
11,0.030960334812543712,0.0015554117555223437,GN,1
12,0.0051732758247543436,0.00013680069473719094,GN,1
13,0.00010047263888528891,1.7565622949664382e-06,GN,1
14,2.4203163245077817e-06,2.5224650685629403e-10,GN,1
0,1.200027146758408,1.0,LM,2
1,0.4632924173991361,0.34656329203647057,LM,2
2,0.9852516692888673,0.029633587655663384,LM,2
3,0.8390741352129224,0.04680663923129687,LM,2
4,1.0063402280201654,0.01427767568381819,LM,2
5,2.7590156910177552,0.0009291583336628544,LM,2
6,2.2996281416015307,0.0018654260246270264,LM,2
7,2.334233094982729,0.0022155669570719,LM,2
8,2.155013580991649,0.0026518854951162007,LM,2
9,1.9339886438273322,0.0030561260432031808,LM,2
10,1.80322082567912,0.0033576489290131233,LM,2
11,1.8510369888050349,0.003541538375948188,LM,2
12,2.125745361486267,0.0036240068147594525,LM,2
13,2.6431487791357147,0.0036296549954856574,LM,2
14,3.385618844631193,0.003580875728284633,LM,2
15,3.9078101157740726,0.0036725253222155505,LM,2
16,2.533892803874378,0.0035717084119675693,LM,2
17,1.2182884123613098,0.003399929785319456,LM,2
18,0.5206957211019476,0.003195477298642928,LM,2
19,0.1752520961557154,0.0025415138715046636,LM,2
20,0.006454512378497995,0.0004442858408888012,LM,2
21,4.358857207611629e-05,1.5815515669406486e-06,LM,2
22,7.392662348430658e-07,5.827811963078094e-10,LM,2
0,3.110461750857184,1.0,GNbc,2
1,6.353592570406999,0.16878527209131972,GNbc,2
2,7.9058582286423595,0.2282205868441858,GNbc,2
3,13.018027786025826,0.15552261439331946,GNbc,2
4,2.033131811658725,0.10895956467090487,GNbc,2
5,0.6815566967772686,0.03768720673762557,GNbc,2
6,6.556167675968075,0.014055450201541333,GNbc,2
7,7.328608469211898,0.010371745098779786,GNbc,2
8,0.8854286441452649,0.012102031192800858,GNbc,2
9,1.797567279158268,0.006205164145931614,GNbc,2
10,3.772230328004133,0.0023807959787549757,GNbc,2
11,9.244551654225555,0.0003414661513970283,GNbc,2
12,28.024884606002303,2.788537855192717e-06,GNbc,2
13,131.12219297243598,7.415130654141595e-10,GNbc,2
14,1535.7844573187308,9.520218608535059e-11,GNbc,2
0,3.105372726663015,1.0,GN,2
1,46.967712000757146,3.920675222217848,GN,2
2,5.521614941182132,0.6276103193203325,GN,2
3,5.550201848221308,0.16587006442737526,GN,2
4,46.852974036528664,0.23866649975858426,GN,2
5,4.40386021770418,0.07081492760968697,GN,2
6,49.14551385334532,0.02632373933969359,GN,2
7,12.56224333210883,0.014098291727102934,GN,2
8,126.13959143418366,0.01867955478495938,GN,2
9,7316.152857712833,0.015280285993989678,GN,2
0,1.2356540371131428,1.0,LM,3
1,0.4802843773781589,0.3545673008815999,LM,3
2,1.002195046740711,0.030654710190656326,LM,3
3,1.4823288545517794,0.009715119859942502,LM,3
4,1.8623022206920072,0.006269481592751796,LM,3
5,1.9385276482280374,0.004752014030742576,LM,3
6,1.940019725575037,0.005043545070772629,LM,3
7,1.8635418089047526,0.00570709129473857,LM,3
8,1.714530443926928,0.006610689170214804,LM,3
9,1.7595856313994458,0.00661344964138599,LM,3
10,1.8863452938375933,0.006601316803933031,LM,3
11,2.258654742080133,0.006539025745458766,LM,3
12,2.9130483123110573,0.006420755000339277,LM,3
13,2.666534561917583,0.006554542645728875,LM,3
14,1.1487018091304524,0.006380040149965946,LM,3
15,0.8145858496126468,0.005966596395823822,LM,3
16,0.5597122030853703,0.005408345370440607,LM,3
17,0.2513341572765045,0.004165212896146772,LM,3
18,0.013519110715056737,0.0007898668151752976,LM,3
19,8.030926876918279e-05,2.110392445259089e-06,LM,3
20,1.074300063549243e-06,6.987482683899089e-10,LM,3
0,3.1222554563832245,1.0,GNbc,3
1,3.9000245258058643,0.1672331900549831,GNbc,3
2,1.3457680766022058,0.10750319434257742,GNbc,3
3,1.8075116334210992,0.10019625781101656,GNbc,3
4,2.5332169884719717,0.13235193472747078,GNbc,3
5,1.1725381614882462,0.03908343592955103,GNbc,3
6,8.093850368849226,0.017671593710897906,GNbc,3
7,3.29716313869948,0.009206079653076177,GNbc,3
8,1.4122075937011598,0.005381386566952783,GNbc,3
9,1.468617148011684,0.0015104884460210332,GNbc,3
10,0.6388682553919868,4.7863061456092086e-05,GNbc,3
11,0.39262121202589007,4.518658615891544e-05,GNbc,3
12,0.21251235346929018,1.1336165769394872e-05,GNbc,3
13,0.11110579436701393,2.9016570632213986e-06,GNbc,3
14,0.05841103278079332,8.529375091757721e-07,GNbc,3
15,0.030645328896608565,2.2805259309208414e-07,GNbc,3
16,0.016103024574898372,6.39233256755548e-08,GNbc,3
17,0.008454429190460622,1.7484796111248945e-08,GNbc,3
18,0.0002775441009067897,4.843944611612949e-09,GNbc,3
19,0.00025109246173595434,4.5464026819048814e-09,GNbc,3
20,0.00022716130318556777,4.266511748128251e-09,GNbc,3
