,dx,dz,method,caso
0,0.008560313047242925,1.0,LM,0
1,0.01567668648097189,0.12968255961104844,LM,0
2,0.038284530312773554,0.017270834687904062,LM,0
3,0.20818895201758625,0.001742208072815201,LM,0
4,0.35603477151766094,0.0004309120786710904,LM,0
5,0.6368233290458762,0.00012782894713206846,LM,0
6,1.4081096131578301,2.042517871993973e-05,LM,0
7,0.42886587043693786,1.0130241566075055e-05,LM,0
8,0.10512983716651059,1.0839396140845595e-05,LM,0
9,0.04876558013041396,1.2648381954129769e-05,LM,0
10,0.001277656340675882,4.341454555374589e-05,LM,0
11,3.5514780235006885e-05,1.8004005666676905e-06,LM,0
12,4.0790998064284464e-08,2.38892619527337e-09,LM,0
0,2.6924584149506057,1.0,GNbc,0
1,1.9299651486643963,0.11964958392725797,GNbc,0
2,1.1784609782117723,0.01928772636628609,GNbc,0
3,0.486806405038122,0.0019990870277148106,GNbc,0
4,0.1736748009014357,2.2964520992800173e-05,GNbc,0
5,0.003870386793015508,0.00018415056952898634,GNbc,0
6,5.4063511836450455e-05,1.0206864902964834e-05,GNbc,0
7,7.514628874775468e-08,4.8373044169671506e-08,GNbc,0
0,2.5577694455128897,1.0,GN,0
1,1.9114448947169203,0.1477363997749481,GN,0
2,1.2245192407815666,0.015781395081113456,GN,0
3,0.3481172128850426,0.0015522410670753895,GN,0
4,0.1715200077520644,0.00018772386506502522,GN,0
5,0.0030625911728018986,0.0015271984537017086,GN,0
6,0.00028741582005311115,0.0002621580469570735,GN,0
7,3.032397862906284e-05,2.0561277354328562e-05,GN,0
8,2.618196789216847e-07,1.682964337839043e-07,GN,0
0,0.11058173753340995,1.0,LM,1
1,0.43039332093213256,0.23859774103236175,LM,1
2,0.8864796419401489,0.1465287348380847,LM,1
3,1.3954486562823603,0.08705581469157236,LM,1
4,0.17268194310843327,0.030764415253687366,LM,1
5,0.04342742437523863,0.008603869651745626,LM,1
6,0.003407203440906321,0.017742730426422455,LM,1
7,1.5017417419831873e-05,0.00030896534724875733,LM,1
8,6.650538920448341e-09,1.4258844125699566e-08,LM,1
0,0.3174106069547804,1.0,GNbc,1
1,0.14393314210233804,1.637881460696334,GNbc,1
2,2.1138049271667105,97.58039143470077,GNbc,1
3,1.1462976102106546,0.2761687424950942,GNbc,1
4,0.3337419576424796,0.012548483507094171,GNbc,1
5,0.0898685245510538,0.0025176948611195424,GNbc,1
6,0.00254296248418093,8.900611968565228e-05,GNbc,1
7,9.579701505990193e-06,2.034523237142507e-07,GNbc,1
0,2.553252948809095,1.0,GN,1
1,1.9454673398679578,0.23470196097569956,GN,1
2,1.1984217613176038,0.10229110400103099,GN,1
3,0.29177947921242947,0.09117979617330525,GN,1
4,0.14149408139907232,0.02274651169776193,GN,1
5,0.0016454127345116396,0.0002825727762822432,GN,1
6,1.3246014712504518e-05,3.3520004055599997e-07,GN,1
7,1.5722565135637696e-11,2.06457056274874e-12,GN,1
0,0.504097076634223,1.0,LM,2
1,0.640400078717083,0.5666316658914985,LM,2
2,1.1732344708655371,0.45469553192507683,LM,2
3,0.9851040627583479,0.20132484367959536,LM,2
4,0.4898988976519665,0.18687449334093914,LM,2
5,0.02816102906585422,0.026294434957495786,LM,2
6,0.0029222518901049844,0.0007286261584573156,LM,2
7,8.852792066337412e-07,1.0422146807485864e-06,LM,2
0,0.3497496147709259,1.0,GNbc,2
1,2.9755160504008864,2.4243869896586476,GNbc,2
2,2.3128841102680036,0.1626547497250206,GNbc,2
3,2.129722007863742,0.19714786247680574,GNbc,2
4,3.2774199538316022,0.12042360309022206,GNbc,2
5,5.866513175601253,0.06106277875335983,GNbc,2
6,17.66536882934683,0.025976099370216447,GNbc,2
7,126.07189556786986,0.0223074637155093,GNbc,2
8,693.4143433149814,0.02029266417030138,GNbc,2
9,5039.041164100477,0.019926017632323784,GNbc,2
0,3.0055007803067166,1.0,GN,2
1,3.0610679122803153,0.3897401036651493,GN,2
2,2.174858889921994,12.729104364683703,GN,2
3,2.1788591390729173,1.462489805765696,GN,2
4,1.3919922977405335,0.28425892871369046,GN,2
5,0.21122060457921493,0.4188536800714833,GN,2
6,0.15698899799806965,0.04641076817235058,GN,2
7,0.0020899754619297206,0.0030373320416036253,GN,2
8,2.4054493267882578e-05,5.935354200109175e-06,GN,2
9,4.7152132301807196e-11,6.959358239598445e-11,GN,2
0,0.538995866737563,1.0,LM,3
1,0.6809093606859056,0.5952856721171251,LM,3
2,1.1145959295894723,0.4831945530086978,LM,3
3,1.0226527019640261,0.2782937264710059,LM,3
4,0.458445043035986,0.19867070946927975,LM,3
5,0.04569807492860472,0.021669840454028155,LM,3
6,0.003916487022096639,0.0008707235061728373,LM,3
7,3.395199885487828e-06,1.712193972264627e-06,LM,3
0,0.16271716274948714,1.0,GNbc,3
1,0.16031304925005782,1.2235451433394022,GNbc,3
2,2.557556122895067,3.0319067179125945,GNbc,3
3,1.6473384345865378,0.30234886082493995,GNbc,3
4,0.2482469453622388,0.39703051903096426,GNbc,3
5,0.16653617126830172,0.37744247594310937,GNbc,3
6,0.12795325719599399,0.38100031541818846,GNbc,3
7,0.02894273668892984,0.4976926529754862,GNbc,3
8,0.02880402677336765,0.5454881020435516,GNbc,3
9,0.02834275862723215,0.6331396480060064,GNbc,3
10,0.027298764398987155,0.7995585619542981,GNbc,3
11,0.10244117737711252,1.1458583063773695,GNbc,3
12,0.018416287711285922,1.3450975172193336,GNbc,3
13,0.017350342189948152,0.924882217034138,GNbc,3
14,0.03248709097645572,0.7126476730103093,GNbc,3
15,0.056084791748131094,0.5185576556679214,GNbc,3
16,0.16425706638351836,0.37490358383819383,GNbc,3
17,0.031673057536251846,0.21811408145073735,GNbc,3
18,0.002484208761411957,0.0349784797551621,GNbc,3
19,3.454972732294444e-05,0.0004986018559753811,GNbc,3
20,7.2427033277901266e-09,9.733065224048464e-08,GNbc,3
0,2.611126374220942,1.0,GN,3
1,2.283648913316968,0.678548925097381,GN,3
2,1.2592786271038046,0.8917218457175071,GN,3
3,0.3377160490002172,0.1753558874140846,GN,3
4,0.11530588465509892,0.11864837499071376,GN,3
5,0.0023437631321142328,0.02334317769546518,GN,3
6,1.4424897201730247e-05,0.00021764704793919096,GN,3
7,5.626332559314455e-10,4.200264433854578e-09,GN,3
