,dx,dz,method,caso
0,0.22947309219786036,1.0,LM,0
1,0.11088195214051334,0.14326097667125162,LM,0
2,0.5722888789349154,0.01147269266523325,LM,0
3,0.6384479611447154,0.0034652548375526046,LM,0
4,0.6613366953675988,0.0011013145256615325,LM,0
5,1.1789017734240927,0.0001781333806103693,LM,0
6,0.39535680010204516,8.639843735933189e-05,LM,0
7,0.12864377312281436,8.775170440000494e-05,LM,0
8,0.0579624004667116,0.00010921474169749158,LM,0
9,0.002066698493865969,0.0004931137236486634,LM,0
10,5.992495832056253e-05,1.8267871341242584e-05,LM,0
11,6.228798452420784e-08,3.8683976632129574e-08,LM,0
0,0.766422796369235,1.0,GNbc,0
1,0.8828521127791278,0.278762732914327,GNbc,0
2,243.54502636300535,0.04173814411063629,GNbc,0
3,0.940517655327528,0.0036937506698431067,GNbc,0
4,0.40265116589983385,0.0025659222705711115,GNbc,0
5,0.0685110915118507,0.0020751556747521456,GNbc,0
6,0.0038372358335705065,0.0001624244252790236,GNbc,0
7,7.986366624467653e-06,1.5208576456053428e-06,GNbc,0
0,1.5069911781255145,1.0,GN,0
1,10.991458812662106,0.1577735377922463,GN,0
2,1.034150195677313,0.01576051094251151,GN,0
3,0.5715264044616554,0.00034430519203231024,GN,0
4,0.07224378666981264,0.0032710863602285777,GN,0
5,0.008908868585982077,0.001727901874789432,GN,0
6,2.296079382817269e-05,8.537721472363978e-05,GN,0
7,5.460064654478933e-08,2.7426983872348846e-07,GN,0
0,0.7210766920316138,1.0,LM,1
1,0.6538418838863466,0.3173723980554645,LM,1
2,1.7863298983634066,0.054621369422918974,LM,1
3,0.8772406794409366,0.06700774535475452,LM,1
4,0.3841738101589232,0.08623553171601801,LM,1
5,0.04156403114850404,0.006004300308003529,LM,1
6,0.0024921530370376845,0.0002232793178862302,LM,1
7,1.899202477264368e-06,3.0087150399821093e-07,LM,1
0,1.5176298916207291,1.0,GNbc,1
1,13.321959806954863,1.3022454361804754,GNbc,1
2,0.2257124813570339,0.24950082998245746,GNbc,1
3,0.09988316342540503,0.1175891600957436,GNbc,1
4,0.2615226493081961,0.17260932945183902,GNbc,1
5,0.04560491366667256,0.08692041079656034,GNbc,1
6,0.0013235245695035777,0.03121589488812783,GNbc,1
7,5.642070601010551e-06,0.00019546150306534857,GNbc,1
8,7.64127487961591e-10,1.1016208010184197e-08,GNbc,1
0,1.513338148988016,1.0,GN,1
1,3.9042203181165998,0.37540970961958114,GN,1
2,0.6867676140486414,2.9536763910137616,GN,1
3,0.8957424302487529,0.25792334167896486,GN,1
4,0.2174904096216374,0.2610471362206013,GN,1
5,0.09376270017700086,0.09106290979732502,GN,1
6,0.0007360588193860029,0.0009770136672323188,GN,1
7,2.599340542458536e-06,2.8074468018944807e-07,GN,1
0,1.02193944586074,1.0,LM,2
1,0.9246332356861163,0.174476082891322,LM,2
2,1.0189274807628304,0.044198382080756785,LM,2
3,0.8142865201256968,0.02856830275211264,LM,2
4,0.07595681302288776,0.02398973344719493,LM,2
5,0.02173731006882894,0.0016929948079766864,LM,2
6,3.055611261154761e-05,1.770490015282634e-05,LM,2
7,6.096529386163455e-09,4.743541968434486e-10,LM,2
0,1.7182731475664734,1.0,GNbc,2
1,0.6800101119736922,0.7483409013614517,GNbc,2
2,9.502368936854989,0.4637264523840749,GNbc,2
3,1.8366005460454538,0.11962714867120168,GNbc,2
4,1.229500918523264,0.09397812555469667,GNbc,2
5,2.677825154563705,0.06885127590586754,GNbc,2
6,1.5137669865249643,0.061532642434520626,GNbc,2
7,1.3535464459410107,0.05296105628498882,GNbc,2
8,1.3244642525611356,0.03405329943740013,GNbc,2
9,0.6075292363639427,0.031105482472727083,GNbc,2
10,0.43354454052971114,0.03107722698866151,GNbc,2
11,0.28366553493799834,0.03349836263062889,GNbc,2
12,0.189553081283886,0.04062078146309778,GNbc,2
13,0.13686570655644278,0.05588799776772611,GNbc,2
14,0.10757945680448469,0.08514441563513014,GNbc,2
15,0.09004763657815357,0.14186412310568014,GNbc,2
16,0.3132491954239646,0.2679710358641698,GNbc,2
17,0.11309748595669566,0.152004509693064,GNbc,2
18,0.18820845880786088,0.11491117635024198,GNbc,2
19,0.5219945106669958,0.09100637512636497,GNbc,2
20,0.05262900134407105,0.05481282573686845,GNbc,2
21,0.0032892917695541905,0.005327158528035248,GNbc,2
22,8.298311344063673e-06,8.365444462485876e-06,GNbc,2
0,1.0690712304448773,1.0,LM,3
1,0.9006008346831955,0.16861763088315618,LM,3
2,0.9754469635238029,0.06106790917713145,LM,3
3,1.2855150997355556,0.06313038793291038,LM,3
4,0.8021804703933426,0.047582995889877265,LM,3
5,0.055398629394206984,0.017226316438016146,LM,3
6,0.014715199557238398,0.000972320857417263,LM,3
7,1.1801282956567088e-05,6.700753071297661e-06,LM,3
8,1.0646146703810228e-09,7.023473329574093e-11,LM,3
0,1.6413800749610745,1.0,GNbc,3
1,1.0090244672195177,0.6687508611018077,GNbc,3
2,3.41866144200868,0.2156431598318451,GNbc,3
3,0.903480490651133,0.20244852268236127,GNbc,3
4,0.15034630584672462,0.12131570240275712,GNbc,3
5,0.07418231869497993,0.16394301269894662,GNbc,3
6,0.07248000192440265,0.38143923374211586,GNbc,3
7,0.5589864856042643,3.004017826092011,GNbc,3
8,0.6954619529494991,0.11831220726011302,GNbc,3
9,0.24661407645064343,0.07422675281937002,GNbc,3
10,0.024263761927677995,0.009479298358680511,GNbc,3
11,0.0005888837139627137,9.71439905099055e-05,GNbc,3
12,1.6394450457234623e-07,1.6624141674617272e-08,GNbc,3
