0,1,-1,-0.5100000,1.0000000
0,2,-1,-0.2000000,1.0000000
0,3,-1,-0.3900000,1.0000000
0,4,-1,-0.3900000,1.0000000
0,5,-1,0.0000000,1.0000000
0,6,-1,-0.5200000,1.0000000
0,7,-1,-0.1900000,1.0000000
0,8,-1,-0.2800000,1.0000000
0,9,-1,0.0000000,1.0000000
0,10,-1,4.5000000,1.0000000
0,11,-1,-0.7000000,1.0000000
0,12,-1,0.3800000,1.0000000
0,13,-1,-0.3400000,1.0000000
0,14,-1,-0.1400000,1.0000000
0,15,-1,-0.9000000,1.0000000
0,16,-1,-0.2500000,1.0000000
0,17,-1,-0.1100000,1.0000000
0,18,-1,-0.6000000,1.0000000
0,19,-1,-0.4500000,1.0000000
0,20,-1,-0.1800000,1.0000000
0,21,-1,-0.1400000,1.0000000
0,22,-1,-0.1000000,1.0000000
0,23,-1,-0.0700000,1.0000000
0,24,-1,-0.1300000,1.0000000
0,25,-1,2.2000000,1.0000000
0,26,-1,3.1400000,1.0000000
0,27,-1,-0.7100000,1.0000000
0,28,-1,-0.1700000,1.0000000
0,29,-1,-0.2400000,1.0000000
0,30,-1,0.0000000,1.0000000
0,31,-1,-0.3600000,1.0000000
0,32,-1,-0.5900000,1.0000000
0,33,-1,-0.2300000,1.0000000
0,34,-1,-0.5900000,1.0000000
0,35,-1,-0.3300000,1.0000000
0,36,-1,-0.3100000,1.0000000
0,37,-1,0.0000000,1.0000000
0,38,-1,0.0000000,1.0000000
0,39,-1,-0.2700000,1.0000000
0,40,-1,-0.6600000,1.0000000
0,41,-1,-0.3700000,1.0000000
0,42,-1,-0.9600000,1.0000000
0,43,-1,-0.1800000,1.0000000
0,44,-1,-0.1600000,1.0000000
0,45,-1,-0.5300000,1.0000000
0,46,-1,-0.0900000,1.0000000
0,47,-1,-0.3400000,1.0000000
0,48,-1,-0.2000000,1.0000000
0,49,-1,1.1700000,1.0000000
0,50,-1,-0.1700000,1.0000000
0,51,-1,-0.1700000,1.0000000
0,52,-1,-0.1800000,1.0000000
0,53,-1,-0.2300000,1.0000000
0,54,-1,-0.6500000,1.0000000
0,55,-1,-0.6300000,1.0000000
0,56,-1,-0.8400000,1.0000000
0,57,-1,-0.1200000,1.0000000
0,58,-1,-0.1200000,1.0000000
0,59,-1,-1.2200000,1.0000000
0,60,-1,-0.7800000,1.0000000
0,61,-1,1.6000000,1.0000000
0,62,-1,-0.7700000,1.0000000
0,63,-1,0.0000000,1.0000000
0,64,-1,0.0000000,1.0000000
0,65,-1,3.9100000,1.0000000
0,66,-1,3.5300000,1.0000000
0,67,-1,-0.2800000,1.0000000
0,68,-1,0.0000000,1.0000000
0,69,-1,5.1650746,1.0000000
0,70,-1,-0.6600000,1.0000000
0,71,-1,0.0000000,1.0000000
0,72,-1,-0.1200000,1.0000000
0,73,-1,-0.0600000,1.0000000
0,74,-1,-0.6800000,1.0000000
0,75,-1,-0.4700000,1.0000000
0,76,-1,-0.6800000,1.0000000
0,77,-1,-0.6100000,1.0000000
0,78,-1,-0.7100000,1.0000000
0,79,-1,-0.3900000,1.0000000
0,80,-1,3.4700000,1.0000000
0,81,-1,0.0000000,1.0000000
0,82,-1,-0.5400000,1.0000000
0,83,-1,-0.2000000,1.0000000
0,84,-1,-0.1100000,1.0000000
0,85,-1,-0.2400000,1.0000000
0,86,-1,-0.2100000,1.0000000
0,87,-1,0.0400000,1.0000000
0,88,-1,-0.4800000,1.0000000
0,89,-1,6.0700000,1.0000000
0,90,-1,-1.6300000,1.0000000
0,91,-1,-0.1000000,1.0000000
0,92,-1,-0.6500000,1.0000000
0,93,-1,-0.1200000,1.0000000
0,94,-1,-0.3000000,1.0000000
0,95,-1,-0.4200000,1.0000000
0,96,-1,-0.3800000,1.0000000
0,97,-1,-0.1500000,1.0000000
0,98,-1,-0.3400000,1.0000000
0,99,-1,-0.4200000,1.0000000
0,100,-1,2.1500000,1.0000000
0,101,-1,-0.2200000,1.0000000
0,102,-1,-0.0500000,1.0000000
0,103,-1,0.1700000,1.0000000
0,104,-1,-0.3800000,1.0000000
0,105,-1,-0.3100000,1.0000000
0,106,-1,-0.4300000,1.0000000
0,107,-1,-0.5000000,1.0000000
0,108,-1,-0.0200000,1.0000000
0,109,-1,-0.0800000,1.0000000
0,110,-1,-0.3900000,1.0000000
0,111,-1,0.3600000,1.0000000
0,112,-1,-0.6800000,1.0000000
0,113,-1,-0.0600000,1.0000000
0,114,-1,-0.0800000,1.0000000
0,115,-1,-0.2200000,1.0000000
0,116,-1,-1.8400000,1.0000000
0,117,-1,-0.2000000,1.0000000
0,118,-1,-0.3300000,1.0000000
0,1003,-1,0.0000000,1.0000000
0,1024,-1,0.0000000,1.0000000
0,1025,-1,0.0000000,1.0000000
1,1,-1,-0.3549113,1.0000000
1,2,-1,-0.0900000,1.0000000
1,3,-1,-0.1000000,1.0000000
1,4,-1,-0.2832518,1.0000000
1,5,-1,0.0000000,1.0000000
1,6,-1,-0.0623253,1.0000000
1,7,-1,-0.0200000,1.0000000
1,8,-1,0.6065155,1.0000000
1,9,-1,0.0000000,1.0000000
1,10,-1,-0.5104215,1.0000000
1,11,-1,-0.2300000,1.0000000
1,12,-1,0.8877025,1.0000000
1,13,-1,-0.1600000,1.0000000
1,14,-1,-0.0100000,1.0000000
1,15,-1,-0.3000000,1.0000000
1,16,-1,-0.1000000,1.0000000
1,17,-1,-0.0300000,1.0000000
1,18,-1,-0.0526282,1.0000000
1,19,-1,-0.3960685,1.0000000
1,20,-1,-0.0300000,1.0000000
1,21,-1,-0.0800000,1.0000000
1,22,-1,-0.0500000,1.0000000
1,23,-1,-0.0300000,1.0000000
1,24,-1,-0.2053369,1.0000000
1,25,-1,0.4591871,1.0000000
1,26,-1,0.0806624,1.0000000
1,27,-1,-0.1676469,1.0000000
1,28,-1,-0.0700000,1.0000000
1,29,-1,-0.0400000,1.0000000
1,30,-1,0.0000000,1.0000000
1,31,-1,0.0559664,1.0000000
1,32,-1,-0.4166648,1.0000000
1,33,-1,-0.0900000,1.0000000
1,34,-1,-0.4730894,1.0000000
1,35,-1,-0.0900000,1.0000000
1,36,-1,-0.0934408,1.0000000
1,37,-1,0.0000000,1.0000000
1,38,-1,0.0000000,1.0000000
1,39,-1,-0.1100000,1.0000000
1,40,-1,-0.2300000,1.0000000
1,41,-1,-0.1000000,1.0000000
1,42,-1,0.1798157,1.0000000
1,43,-1,-0.0700000,1.0000000
1,44,-1,-0.0800000,1.0000000
1,45,-1,-0.2200000,1.0000000
1,46,-1,-0.1506761,1.0000000
1,47,-1,0.0000000,1.0000000
1,48,-1,-0.1100000,1.0000000
1,49,-1,0.8571430,1.0000000
1,50,-1,-0.0400000,1.0000000
1,51,-1,-0.0800000,1.0000000
1,52,-1,-0.0500000,1.0000000
1,53,-1,-0.1100000,1.0000000
1,54,-1,-0.2809563,1.0000000
1,55,-1,-0.1733580,1.0000000
1,56,-1,-0.2028541,1.0000000
1,57,-1,-0.0300000,1.0000000
1,58,-1,-0.0300000,1.0000000
1,59,-1,-0.3616774,1.0000000
1,60,-1,-0.0300000,1.0000000
1,61,-1,-0.4039448,1.0000000
1,62,-1,-0.1274067,1.0000000
1,63,-1,0.0000000,1.0000000
1,64,-1,0.0000000,1.0000000
1,65,-1,0.8103533,1.0000000
1,66,-1,-0.1994403,1.0000000
1,67,-1,-0.0700000,1.0000000
1,68,-1,0.0000000,1.0000000
1,69,-1,-0.8281953,1.0000000
1,70,-1,-0.0602811,1.0000000
1,71,-1,0.0000000,1.0000000
1,72,-1,-0.1114688,1.0000000
1,73,-1,0.0964212,1.0000000
1,74,-1,-0.3253819,1.0000000
1,75,-1,-0.1100000,1.0000000
1,76,-1,-0.3067473,1.0000000
1,77,-1,-0.2800000,1.0000000
1,78,-1,-0.2600000,1.0000000
1,79,-1,-0.3200000,1.0000000
1,80,-1,0.7935385,1.0000000
1,81,-1,0.0000000,1.0000000
1,82,-1,-0.2700000,1.0000000
1,83,-1,-0.1000000,1.0000000
1,84,-1,-0.0700000,1.0000000
1,85,-1,-0.2060650,1.0000000
1,86,-1,-0.1000000,1.0000000
1,87,-1,0.1102161,1.0000000
1,88,-1,-0.1000000,1.0000000
1,89,-1,-0.0590415,1.0000000
1,90,-1,0.1730833,1.0000000
1,91,-1,-0.1308801,1.0000000
1,92,-1,-0.1000000,1.0000000
1,93,-1,-0.0700000,1.0000000
1,94,-1,-0.1600000,1.0000000
1,95,-1,-0.3100000,1.0000000
1,96,-1,-0.1500000,1.0000000
1,97,-1,-0.0900000,1.0000000
1,98,-1,-0.0800000,1.0000000
1,99,-1,-0.1753546,1.0000000
1,100,-1,0.7754952,1.0000000
1,101,-1,-0.1500000,1.0000000
1,102,-1,-0.0300000,1.0000000
1,103,-1,0.5942236,1.0000000
1,104,-1,-0.2261175,1.0000000
1,105,-1,-0.4433453,1.0000000
1,106,-1,-0.1600000,1.0000000
1,107,-1,-0.0544218,1.0000000
1,108,-1,-0.0100000,1.0000000
1,109,-1,-0.0300000,1.0000000
1,110,-1,-0.2971917,1.0000000
1,111,-1,-0.0184382,1.0000000
1,112,-1,-0.1300000,1.0000000
1,113,-1,0.0000000,1.0000000
1,114,-1,-0.0300000,1.0000000
1,115,-1,-0.0700000,1.0000000
1,116,-1,0.0000000,1.0000000
1,117,-1,-0.0800000,1.0000000
1,118,-1,-0.1500000,1.0000000
1,1003,-1,0.0000000,1.0000000
1,1024,-1,0.0000000,1.0000000
1,1025,-1,0.0000000,1.0000000
2,1,2,-0.0981018,1.0000000
2,1,3,-0.4118982,1.0000000
2,4,5,-1.0364541,1.0000000
2,3,5,-0.6395170,1.0000000
2,5,6,0.8906688,1.0000000
2,6,7,0.3612393,1.0000000
2,8,9,-4.4063501,1.0000000
2,8,5,3.3566696,1.0000000
2,9,10,-4.4525465,1.0000000
2,4,11,0.6464541,1.0000000
2,5,11,0.7771261,1.0000000
2,11,12,0.3580037,1.0000000
2,2,12,-0.2989575,1.0000000
2,1003,12,-0.1654129,1.0000000
2,7,12,0.1706181,1.0000000
2,11,13,0.3445681,1.0000000
2,12,14,0.1744493,1.0000000
2,13,15,0.0014885,1.0000000
2,14,15,0.0337508,1.0000000
2,12,16,0.0611417,1.0000000
2,15,17,-1.0664076,1.0000000
2,16,17,-0.1890112,1.0000000
2,17,18,0.8170580,1.0000000
2,18,19,0.2079937,1.0000000
2,19,20,-0.0979727,1.0000000
2,15,19,0.1187931,1.0000000
2,20,21,-0.2783340,1.0000000
2,21,22,-0.4199360,1.0000000
2,22,23,-0.5239536,1.0000000
2,23,24,0.0493434,1.0000000
2,23,25,-1.3509251,1.0000000
2,26,25,1.0927319,1.0000000
2,1025,27,1.9120041,1.0000000
2,27,28,0.4212906,1.0000000
2,28,29,0.2476641,1.0000000
2,30,17,2.1667331,1.0000000
2,8,30,0.7696806,1.0000000
2,26,30,2.0472681,1.0000000
2,17,31,0.0324483,1.0000000
2,29,31,0.0059383,1.0000000
2,23,32,0.6975473,1.0000000
2,31,32,-0.3231593,1.0000000
2,27,32,0.3451800,1.0000000
2,15,33,0.0825704,1.0000000
2,19,34,-0.0266061,1.0000000
2,35,36,0.0076094,1.0000000
2,35,37,-0.3376094,1.0000000
2,33,37,-0.1477466,1.0000000
2,34,36,0.3032442,1.0000000
2,34,37,-0.9360663,1.0000000
2,38,37,2.4190065,1.0000000
2,37,39,0.5504247,1.0000000
2,37,40,0.4415146,1.0000000
2,30,38,0.6132415,1.0000000
2,39,40,0.2704556,1.0000000
2,40,41,0.1557251,1.0000000
2,40,42,-0.1171036,1.0000000
2,41,42,-0.2146532,1.0000000
2,43,44,-0.1643973,1.0000000
2,34,43,0.0156693,1.0000000
2,44,45,-0.3261329,1.0000000
2,45,46,-0.3624928,1.0000000
2,46,47,-0.3105133,1.0000000
2,46,48,-0.1473970,1.0000000
2,47,49,-0.0957638,1.0000000
2,42,49,-1.2948652,1.0000000
