1,0,1.06000000000000,0,232.4,16.9,0,0,0
2,1,1.04500000000000,-4.98258914186672,40,42.4,21.7,12.7,0
3,1,1.01000000000000,-12.7250999380253,0,23.4,94.2,19,0
4,2,1.01767085369724,-10.3129010922204,0,0,47.8,-3.9,0
5,2,1.01951385982247,-8.77385389814480,0,0,7.6,1.6,0
6,1,1.07000000000000,-14.2209464634416,0,12.2,11.2,7.5,0
7,2,1.06151953249366,-13.3596273651486,0,0,0,0,0
8,1,1.09000000000000,-13.3596273651436,0,17.4,0,0,0
9,2,1.05593172063965,-14.9385212950075,0,0,29.5,16.6,19
10,2,1.05098462500208,-15.0972884628407,0,0,9,5.8,0
11,2,1.05690651854152,-14.7906220310747,0,0,3.5,1.8,0
12,2,1.05518856319740,-15.0755845201623,0,0,6.1,1.6,0
13,2,1.05038171362917,-15.1562763359632,0,0,13.5,5.8,0
14,2,1.03552994585570,-16.0336445289619,0,0,14.9,5,0
