0,1,-1,2.3482089,1.0000000
0,2,-1,0.1830000,1.0000000
0,3,-1,-0.9420000,1.0000000
0,4,-1,-0.4780000,1.0000000
0,5,-1,-0.0760000,1.0000000
0,6,-1,-0.1120000,1.0000000
0,7,-1,0.0000000,1.0000000
0,8,-1,0.0000000,1.0000000
0,9,-1,-0.2950000,1.0000000
0,10,-1,-0.0900000,1.0000000
0,11,-1,-0.0350000,1.0000000
0,12,-1,-0.0610000,1.0000000
0,13,-1,-0.1350000,1.0000000
0,14,-1,-0.1490000,1.0000000
1,1,-1,-0.2496373,1.0000000
1,2,-1,0.4081981,1.0000000
1,3,-1,0.0758951,1.0000000
1,4,-1,0.0390000,1.0000000
1,5,-1,-0.0160000,1.0000000
1,6,-1,0.0898282,1.0000000
1,7,-1,0.0000000,1.0000000
1,8,-1,0.1801240,1.0000000
1,9,-1,-0.1660000,1.0000000
1,10,-1,-0.0580000,1.0000000
1,11,-1,-0.0180000,1.0000000
1,12,-1,-0.0160000,1.0000000
1,13,-1,-0.0580000,1.0000000
1,14,-1,-0.0500000,1.0000000
2,1,2,1.8356427,1.0000000
2,1,5,0.5125663,1.0000000
2,2,3,0.7758024,1.0000000
2,2,4,0.6492324,1.0000000
2,2,5,0.5345399,1.0000000
2,3,4,-0.1922284,1.0000000
2,4,5,-0.4864934,1.0000000
2,4,7,0.2800894,1.0000000
2,4,9,0.1603835,1.0000000
2,5,6,0.4433889,1.0000000
2,6,11,0.0616406,1.0000000
2,6,12,0.0613568,1.0000000
2,6,13,0.2083915,1.0000000
2,7,8,0.0000000,1.0000000
2,7,9,0.2800894,1.0000000
2,9,10,0.0640490,1.0000000
2,9,14,0.0814239,1.0000000
2,10,11,-0.0261078,1.0000000
2,12,13,-0.0004649,1.0000000
2,13,14,0.0699732,1.0000000
3,1,2,-0.2642316,1.0000000
3,1,5,0.0145943,1.0000000
3,2,3,0.0315206,1.0000000
3,2,4,-0.0185928,1.0000000
3,2,5,0.0091876,1.0000000
3,3,4,0.0440030,1.0000000
3,4,5,0.1568405,1.0000000
3,4,7,-0.1078129,1.0000000
3,4,9,-0.0101049,1.0000000
3,5,6,0.1035027,1.0000000
3,6,11,0.0401986,1.0000000
3,6,12,0.0220817,1.0000000
3,6,13,0.0869977,1.0000000
3,7,8,-0.1753137,1.0000000
3,7,9,0.0500071,1.0000000
3,9,10,0.0373543,1.0000000
3,9,14,0.0274581,1.0000000
3,10,11,-0.0210622,1.0000000
3,12,13,0.0043715,1.0000000
3,13,14,0.0275604,1.0000000
2,2,1,-1.7765746,1.0000000
2,5,1,-0.4896716,1.0000000
2,3,2,-0.7497716,1.0000000
2,4,2,-0.6268029,1.0000000
2,5,2,-0.5195975,1.0000000
2,4,3,0.1948235,1.0000000
2,5,4,0.4898802,1.0000000
2,7,4,-0.2800894,1.0000000
2,9,4,-0.1603835,1.0000000
2,6,5,-0.4433889,1.0000000
2,11,6,-0.0611913,1.0000000
2,12,6,-0.0605351,1.0000000
2,13,6,-0.2054451,1.0000000
2,8,7,0.0000000,1.0000000
2,9,7,-0.2800894,1.0000000
2,10,9,-0.0638922,1.0000000
2,14,9,-0.0799092,1.0000000
2,11,10,0.0261913,1.0000000
2,13,12,0.0004719,1.0000000
2,14,13,-0.0690908,1.0000000
3,2,1,0.3860826,1.0000000
3,5,1,0.0269342,1.0000000
3,3,2,0.0318921,1.0000000
3,4,2,0.0505768,1.0000000
3,5,2,-0.0002795,1.0000000
3,4,3,-0.0504995,1.0000000
3,5,4,-0.1461574,1.0000000
3,7,4,0.1253066,1.0000000
3,9,4,0.0232002,1.0000000
3,6,5,-0.0594497,1.0000000
3,11,6,-0.0392578,1.0000000
3,12,6,-0.0203715,1.0000000
3,13,6,-0.0811952,1.0000000
3,8,7,0.1801240,1.0000000
3,9,7,-0.0420946,1.0000000
3,10,9,-0.0369378,1.0000000
3,14,9,-0.0242362,1.0000000
3,11,10,0.0212578,1.0000000
3,13,12,-0.0043652,1.0000000
3,14,13,-0.0257638,1.0000000
4,1,-1,1.0600000,1.0000000
4,2,-1,1.0450000,1.0000000
4,3,-1,1.0100000,1.0000000
4,4,-1,1.0148322,1.0000000
4,5,-1,1.0149678,1.0000000
4,6,-1,1.0700000,1.0000000
4,7,-1,1.0608910,1.0000000
4,8,-1,1.0900000,1.0000000
4,9,-1,1.0561049,1.0000000
4,10,-1,1.0511946,1.0000000
4,11,-1,1.0570854,1.0000000
4,12,-1,1.0480386,1.0000000
4,13,-1,1.0467159,1.0000000
4,14,-1,1.0262973,1.0000000
