dx,dz
4.482901226094671,1.0
1.507473881989449,0.08177821822873445
0.7284359047265111,0.010556369689466405
0.219928751477543,0.0013557013365611238
0.16960353837113526,0.00016450167195403417
0.1964243205763558,1.9871650706231004e-05
0.39419292260733824,2.696158356853672e-06
0.8658674604981624,6.581759763585515e-06
1.154094412802334,1.0778756368905529e-06
0.345374926500923,1.5890186718043435e-07
0.08976142718001778,1.724737262145017e-08
0.13169024389423895,2.0214875181668428e-09
0.024055283688411245,3.048176373826022e-10
0.010431192878875298,1.2971482317742715e-10
0.010860631765282675,1.7721552026416448e-10
