dx,dz
8.080314854952,1.0
15.491575246104723,0.11355785637106373
19.504517440289916,0.09057836979614979
21.594827546207064,0.08586787100619873
20.80424828196517,0.08857743558009715
20.804248494545536,0.08857743558010486
20.804248395752243,0.08857743558008888
20.804248372322906,0.0885774355800797
20.80424846898903,0.0885774355800813
20.804248535264623,0.08857743558010497
20.804248539896044,0.08857743558010607
20.804248273261187,0.08857743558011959
20.804248322522987,0.08857743558011173
20.804248620799395,0.08857743558012854
20.804248586525663,0.088577435580118
20.8042483672109,0.08857743558010657
20.804248259192295,0.0885774355801055
20.80424851922978,0.08857743558009828
20.804248358223237,0.08857743558009948
20.804248232536274,0.08857743558010016
