dx,dz
974.6650259354828,1.0
2137.908427282555,0.134962038636215
428.8083772805285,0.007686116452561545
615.5134438093864,0.02032247107969795
615.5135354753369,0.02032247107969823
615.513532099301,0.02032247107969796
615.5134061996761,0.020322471079698222
615.5134793148787,0.02032247107969822
615.5134778197479,0.02032247107969822
615.5134366875495,0.020322471079698222
615.5134597400995,0.020322471079698232
615.5134671505062,0.020322471079698232
615.5134467440109,0.020322471079698222
615.5135210236288,0.02032247107969796
615.5134610427293,0.020322471079698232
