dx,dz
3.2453318341666235,1.0
0.24517686595905078,0.11465821661240129
0.20729652274784324,0.10242603038237828
0.17925142295369195,0.09134905080383053
0.6294281163808514,0.0828612181578832
0.09530570909371007,0.09295669100790586
0.6418153220823618,0.0615712477341403
0.13989138875814278,0.02388988124661238
0.13646532257525837,0.01002707330274973
0.07808054578619449,0.004712669805292363
0.060647981332171315,0.002427543380372157
0.006018087638856478,0.0018247156944605088
0.000928238323067311,0.0006343391808675764
4.054494643025702e-05,2.4430632553726282e-05
7.128876806907371e-08,4.278666381130567e-08
