Estimador 1 
3.701850e+11,3.542898e+03
1.643892e+11,2.125682e+03
1.503298e+11,2.071559e+03
1.659963e+11,1.974906e+03
4.315770e+11,2.289517e+03
7.846837e+11,1.044023e+04
7.834612e+11,9.855107e+04
5.478176e+11,1.018052e+05
5.320886e+11,1.051417e+05
5.155854e+11,1.085518e+05
5.122217e+11,1.102657e+05
5.110845e+11,1.119979e+05
5.119962e+11,1.137492e+05
5.146388e+11,1.155200e+05
4.474252e+11,1.314307e+05
4.711611e+11,1.399575e+05
7.053075e+11,1.837802e+05
1.096943e+12,1.957085e+05
1.257471e+14,4.031352e+06
4.162650e+14,4.302835e+06
