Estimador 1 
3.618337e+12,1.118546e+04
4.239816e+11,2.978567e+03
5.027413e+11,4.013296e+03
1.802527e+11,1.680684e+03
2.214482e+11,1.922732e+03
3.064291e+11,2.430967e+03
3.507745e+11,2.677086e+03
3.569474e+11,2.710413e+03
3.570337e+11,2.710882e+03
Estimador 2 
2.624266e+24,1.145862e+10
2.624264e+24,1.145862e+10
2.624266e+24,1.145862e+10
2.624274e+24,1.145862e+10
2.624292e+24,1.145862e+10
2.624249e+24,1.145862e+10
2.624251e+24,1.145862e+10
2.624251e+24,1.145862e+10
2.624200e+24,1.145862e+10
2.624196e+24,1.145862e+10
2.624263e+24,1.145862e+10
2.624211e+24,1.145862e+10
2.624219e+24,1.145862e+10
2.624235e+24,1.145862e+10
2.624237e+24,1.145862e+10
2.624251e+24,1.145862e+10
2.624243e+24,1.145862e+10
2.624237e+24,1.145862e+10
2.624230e+24,1.145862e+10
2.624217e+24,1.145862e+10
2.624226e+24,1.145862e+10
2.624230e+24,1.145862e+10
2.624239e+24,1.145862e+10
2.624229e+24,1.145862e+10
2.624230e+24,1.145862e+10
2.624216e+24,1.145862e+10
2.624236e+24,1.145862e+10
2.624227e+24,1.145862e+10
2.624229e+24,1.145862e+10
2.624235e+24,1.145862e+10
