dx,dz
3.6333379275574234,1.0
3.8769962198934844,0.24085936807671085
0.47510078940873146,0.1969197436794848
0.5185358999684188,0.08301142693495725
0.2541277053570446,0.01516341395606693
0.13796224349394315,0.003622502002983763
0.8942308585770886,0.002582363512750495
0.2040327430406311,0.0010260256808568115
0.2039744270938684,0.0004487973698240115
0.03584791721617401,0.00023421243099395995
0.05625167522714739,0.0001996331439389399
0.03357465940723349,0.00016122438769392
0.044471899238461905,0.0001383160315648954
0.03565745617438194,0.00015121744347667965
0.0005905497414882455,5.403964707160943e-05
2.080431370353087e-05,1.1414822416047039e-06
8.595332397667804e-09,4.709457838001039e-10
