dx,dz
2153.7976001831817,1.0
5449.945739397688,1.0613496492913612
18135.863304168997,1.6036308200561282
18133.87622831408,1.6036308200566038
18133.868699033934,1.603630820056604
18143.63866030363,1.60363082005662
18137.338947499582,1.603630820057239
18137.34016597029,1.603630820057239
18137.3403044711,1.603630820057239
18121.761910690395,1.6036308200578733
18121.754402585353,1.6036308200578733
18121.757897700605,1.6036308200578733
18121.755386260582,1.6036308200578733
18121.75284215897,1.6036308200578733
18121.75284215897,1.6036308200578733
18121.75284215897,1.6036308200578733
18121.75284215897,1.6036308200578733
18121.75284215897,1.6036308200578733
18121.75284215897,1.6036308200578733
18121.75284215897,1.6036308200578733
