dx,dz
17230.380801465453,1.0
17230.557607538743,1.0
17230.55603409286,1.0
17230.56058271536,1.0
17230.33400246273,0.9999999999999998
17230.34449207469,0.9999999999999998
17230.345704598505,0.9999999999999998
17230.344106557855,0.9999999999999998
17230.343673065057,0.9999999999999998
17230.34759470271,0.9999999999999998
17230.343692215083,0.9999999999999998
17230.3466336761,0.9999999999999998
17230.351881831262,0.9999999999999998
17230.35438746994,0.9999999999999998
17230.34895709217,0.9999999999999998
17230.346671652096,0.9999999999999998
17230.34544389225,0.9999999999999998
17230.349865368702,0.9999999999999998
17230.351077236166,0.9999999999999998
17230.35927365423,0.9999999999999998
17230.352204498948,0.9999999999999998
17230.353221920366,0.9999999999999998
17230.352499043347,0.9999999999999998
17230.348202270852,0.9999999999999998
17230.347144869535,0.9999999999999998
17230.35401096613,0.9999999999999998
17230.33999888021,0.9999999999999998
17230.345943667737,0.9999999999999998
17230.340390440313,0.9999999999999998
17230.350212788744,0.9999999999999998
