0,1,-1,2.3244369,1.0000000
0,2,-1,0.1830000,1.0000000
0,3,-1,-0.9420000,1.0000000
0,4,-1,-0.4780000,1.0000000
0,5,-1,-0.0760000,1.0000000
0,6,-1,-0.1120000,1.0000000
0,7,-1,0.0000000,1.0000000
0,8,-1,0.0000000,1.0000000
0,9,-1,-0.2950000,1.0000000
0,10,-1,-0.0900000,1.0000000
0,11,-1,-0.0350000,1.0000000
0,12,-1,-0.0610000,1.0000000
0,13,-1,-0.1350000,1.0000000
0,14,-1,-0.1490000,1.0000000
1,1,-1,-0.1587058,1.0000000
1,2,-1,0.3820505,1.0000000
1,3,-1,-0.1900000,1.0000000
1,4,-1,0.0390000,1.0000000
1,5,-1,-0.0160000,1.0000000
1,6,-1,0.0627310,1.0000000
1,7,-1,0.0000000,1.0000000
1,8,-1,0.1828989,1.0000000
1,9,-1,-0.1660000,1.0000000
1,10,-1,-0.0580000,1.0000000
1,11,-1,-0.0180000,1.0000000
1,12,-1,-0.0160000,1.0000000
1,13,-1,-0.0580000,1.0000000
1,14,-1,-0.0500000,1.0000000
2,1,2,1.5689001,1.0000000
2,1,5,0.7555368,1.0000000
2,2,3,0.7283718,1.0000000
2,2,4,0.5634927,1.0000000
2,2,5,0.4170557,1.0000000
2,3,4,-0.2369920,1.0000000
2,4,5,-0.6130912,1.0000000
2,4,7,0.2803876,1.0000000
2,4,9,0.1605254,1.0000000
2,5,6,0.4415352,1.0000000
2,6,11,0.0738693,1.0000000
2,6,12,0.0779688,1.0000000
2,6,13,0.1776971,1.0000000
2,7,8,0.0000000,1.0000000
2,7,9,0.2803876,1.0000000
2,9,10,0.0519581,1.0000000
2,9,14,0.0939550,1.0000000
2,10,11,-0.0381649,1.0000000
2,12,13,0.0162474,1.0000000
2,13,14,0.0567451,1.0000000
3,1,2,-0.2040596,1.0000000
3,1,5,0.0453537,1.0000000
3,2,3,0.0876094,1.0000000
3,2,4,-0.0022753,1.0000000
3,2,5,0.0199252,1.0000000
3,3,4,0.0018957,1.0000000
3,4,5,0.1369791,1.0000000
3,4,7,-0.1032803,1.0000000
3,4,9,-0.0069212,1.0000000
3,5,6,0.1177878,1.0000000
3,6,11,0.0377975,1.0000000
3,6,12,0.0253114,1.0000000
3,6,13,0.0733010,1.0000000
3,7,8,-0.1779392,1.0000000
3,7,9,0.0573343,1.0000000
3,9,10,0.0400374,1.0000000
3,9,14,0.0347174,1.0000000
3,10,11,-0.0182894,1.0000000
3,12,13,0.0078100,1.0000000
3,13,14,0.0188484,1.0000000
2,2,1,-1.5259202,1.0000000
2,5,1,-0.7278311,1.0000000
2,3,2,-0.7050080,1.0000000
2,4,2,-0.5465821,1.0000000
2,5,2,-0.4079062,1.0000000
2,4,3,0.2407602,1.0000000
2,5,4,0.6182022,1.0000000
2,7,4,-0.2803876,1.0000000
2,9,4,-0.1605254,1.0000000
2,6,5,-0.4415352,1.0000000
2,11,6,-0.0732981,1.0000000
2,12,6,-0.0772474,1.0000000
2,13,6,-0.1755622,1.0000000
2,8,7,0.0000000,1.0000000
2,9,7,-0.2803876,1.0000000
2,10,9,-0.0518351,1.0000000
2,14,9,-0.0928090,1.0000000
2,11,10,0.0382981,1.0000000
2,13,12,-0.0161829,1.0000000
2,14,13,-0.0561910,1.0000000
3,2,1,0.2767912,1.0000000
3,5,1,0.0158816,1.0000000
3,3,2,-0.0349925,1.0000000
3,4,2,0.0174976,1.0000000
3,5,2,-0.0288118,1.0000000
3,4,3,-0.0052753,1.0000000
3,5,4,-0.1208576,1.0000000
3,7,4,0.1206049,1.0000000
3,9,4,0.0200001,1.0000000
3,6,5,-0.0736789,1.0000000
3,11,6,-0.0366013,1.0000000
3,12,6,-0.0238100,1.0000000
3,13,6,-0.0690968,1.0000000
3,8,7,0.1828989,1.0000000
3,9,7,-0.0493219,1.0000000
3,10,9,-0.0397106,1.0000000
3,14,9,-0.0322797,1.0000000
3,11,10,0.0186013,1.0000000
3,13,12,-0.0077516,1.0000000
3,14,13,-0.0177203,1.0000000
4,1,-1,1.0600000,1.0000000
4,2,-1,1.0450000,1.0000000
4,3,-1,1.0000000,1.0000000
4,4,-1,1.0152938,1.0000000
4,5,-1,1.0180382,1.0000000
4,6,-1,1.0700000,1.0000000
4,7,-1,1.0604425,1.0000000
4,8,-1,1.0900000,1.0000000
4,9,-1,1.0548958,1.0000000
4,10,-1,1.0501261,1.0000000
4,11,-1,1.0564678,1.0000000
4,12,-1,1.0551098,1.0000000
4,13,-1,1.0502294,1.0000000
4,14,-1,1.0348676,1.0000000
