dx,dz
4.044319065688222,1.0
1.8853809137594764,0.08115529768144736
1.717397186347948,0.13813115063821657
0.19753216521239514,0.02262512980961196
0.25159011768260237,0.0074347771066157736
0.3896270592880708,0.006816771152198943
0.13262054749068253,0.00224550448797131
0.07596496032795735,0.0004091045178060023
0.06536285052433059,0.00019129612685035613
0.004680485540732432,0.00011497516486415973
0.0002909493121683824,5.280827524920913e-06
1.6061095364414435e-06,2.4639014712488018e-08
6.310029972568265e-11,7.929340943247525e-13
