dx,dz
3.935519131667334,1.0
2.0074228975689166,0.07685517082758546
1.2907288435650268,0.13731327815801153
0.08429325118583765,0.023145892304420105
0.13512347684873124,0.025264064578660563
0.1834656006549719,0.016527521956869885
0.14104771516413597,0.005876758954141486
0.012084635273542319,0.0012625900953200573
0.017225106641206325,0.0002997971923160891
0.0234849048938585,7.276740920483986e-05
0.015411731492374072,1.6721624110475917e-05
0.002993412453639277,2.6077989141086675e-06
7.97232600245106e-05,8.865273665392012e-08
6.105193105637107e-08,7.570383913488191e-11
