dx,dz
211.792407508397,1.0
171.30546449329975,0.46151348382014956
42.3509980197813,0.055358561239851
16.486387522161216,0.026138531751278768
130.9677660981644,0.01256393272061102
153.32229138092387,0.007163724387229762
48.934628875405615,0.004556482413644401
25.861329049932525,0.002333074422810333
20.381578922426417,0.0018057766372757728
4.960792952399305,0.0020969563408817084
5.576421812472856,0.0015066144939281478
3.3036017019874,0.0011954367347485311
4.570370484485428,0.0011936134115806255
3.3476727489479314,0.0012468616357473
3.347672770057543,0.0012468616357473063
