dx,dz
4.953384274759965,1.0
1.889862470948782,0.07547060351195477
3.30111360922687,0.009608472171348565
2.9020300612125594,0.016832263556641046
2.821045124819922,0.0505764428791979
3.0570576158702365,0.0077380716420729035
4.138702876398085,0.0019037737732099387
1.406599538255602,0.0016538851471755115
5.775128317062441,0.0014431354378063564
31.65997041373426,0.000811393782809865
43.006082325547936,0.0005024570305667774
364.2121868266115,0.0005096144825388231
11505.020594757207,0.0005175344965797355
34456179.026854,0.0006162079610801364
149893793406245.75,0.00014304657358286198
2.781527287701758e+27,0.00024444601114731516
2.4259728924546335e+53,0.00032545273056243374
7.330772989699206e+105,0.0003867268084116854
inf,0.00016907416044337594
,0.00017032617305439964
