Estimador 1 
3.429009e+11,3.542898e+03
1.812514e+11,2.192589e+03
1.539905e+11,2.215986e+03
1.534395e+11,1.758978e+03
2.021974e+11,3.228406e+03
2.247120e+11,4.291770e+03
3.202751e+11,4.069553e+04
2.946105e+11,5.677312e+05
8.913869e+16,3.627850e+08
1.423711e+18,1.448547e+09
4.288322e+19,8.182273e+09
3.492983e+22,3.329874e+11
1.572827e+24,2.513568e+10
1.216333e+36,2.432041e+16
2.623165e+37,2.425563e+26
Estimador 2 
1.702866e+15,3.203923e+05
4.068682e+14,1.511534e+05
1.531177e+14,3.781491e+05
4.385332e+14,7.931521e+05
3.663920e+15,5.669890e+05
6.079880e+16,3.283675e+06
1.364763e+17,5.266340e+06
2.655938e+17,7.434659e+06
3.369184e+17,7.996292e+06
2.081488e+18,1.823848e+07
6.993535e+17,8.689782e+06
5.097726e+18,1.005506e+07
7.795251e+19,3.947533e+07
7.795241e+19,3.947533e+07
7.795240e+19,3.947533e+07
