dx,dz
92.22523886245506,1.0
194.13038045079372,0.1427526130095464
462.02195761343665,0.14888658877053895
462.02179594331716,0.1488865887705387
462.02164694311057,0.1488865887705388
462.0213207690702,0.1488865887705389
462.02180798559965,0.14888658877053895
462.0218310111279,0.14888658877053892
462.0217175947497,0.14888658877053867
462.02178189743506,0.14888658877053867
462.02201687207724,0.14888658877053906
462.0217335321168,0.14888658877053912
462.02157272454235,0.1488865887705386
462.0218684469766,0.14888658877053848
462.0216570774155,0.14888658877053848
