Estimador 1 
3.260657e+11,3.542898e+03
1.652772e+11,2.270576e+03
1.457980e+11,2.282041e+03
1.572603e+11,1.843535e+03
2.288496e+11,3.052751e+03
6.338033e+11,2.156694e+04
7.894774e+11,2.395907e+05
6.880355e+11,4.766531e+05
1.578908e+12,6.382276e+05
1.742753e+14,1.344440e+07
5.760229e+14,1.439265e+07
1.287772e+15,1.486121e+07
9.441216e+17,2.930425e+07
1.240050e+21,8.010860e+08
1.048611e+27,7.437740e+11
2.171602e+28,5.929972e+17
9.685940e+31,7.938812e+18
8.828693e+44,5.168330e+21
4.328502e+45,2.427350e+27
1.481970e+44,5.469725e+26
