dx,dz
2.9359280853619616,1.0
2.0920363072380357,0.4143845494098684
0.31392984266538565,0.11932303592531299
0.13225342750552863,0.02443307190568261
0.09975383975756333,0.010491146323107622
0.08863832491168601,0.0023010803383642043
0.046825250857469095,0.0025694941355015374
0.05951951542370905,0.004211970815086148
0.011952185850881829,0.002663558321761652
0.03700174940160697,0.001564313013683142
0.0021876233269090125,0.0012067619213873876
9.949251691366389e-05,7.30846390686557e-05
4.6073818029948237e-07,3.5064672001998563e-07
1.136180635845197e-11,8.097924635120663e-12
