dx,dz
3.9355192498267932,1.0
2.007422883192315,0.07685517029737801
1.2907291017722808,0.13731305473208533
0.08429325171916534,0.023145855522742134
0.13512350795228725,0.02526400430802237
0.18346557394841156,0.016527483302693744
0.14104763624677413,0.005876742557555082
0.012084662590304685,0.0012625852840659685
0.0172251286551814,0.0002997959895574396
0.02348490644518613,7.2767112302802e-05
0.015411687660800774,1.6721549677203092e-05
0.002993393623252891,2.607781266682745e-06
7.97219249254621e-05,8.865157790154389e-08
6.1052403978158e-08,7.570153454068038e-11
