,dx,dz,method,caso
0,0.840503396990804,1.0,LM,0
1,0.6261928423594458,0.2519149997416513,LM,0
2,1.260291450241405,0.037962834045357566,LM,0
3,1.4282957764263824,0.024040458760293232,LM,0
4,0.7565632897059724,0.023981074521630272,LM,0
5,1.417164685976193,0.002318577711687058,LM,0
6,1.2307969231695615,0.0018999252779307691,LM,0
7,0.9401318266958649,0.0020643767481832585,LM,0
8,0.6932884903525417,0.002181162682068258,LM,0
9,0.5077229194668631,0.002061071902250606,LM,0
10,0.23762917402029884,0.0021028232500581697,LM,0
11,0.010195841250798547,0.0010194231530724482,LM,0
12,0.00014646013559886265,3.895036036666924e-06,LM,0
13,3.3203382231682047e-06,2.1955126688592626e-10,LM,0
0,5.056543327021123,1.0,GNbc,0
1,2.7653864809287967,0.4303744440467501,GNbc,0
2,1.2161068489287974,0.5358194791730305,GNbc,0
3,7.2205370035880145,0.393646730193454,GNbc,0
4,2.530953825650011,0.3390152789812234,GNbc,0
5,4.5990531299819635,0.3108969451826663,GNbc,0
6,11.388116218939203,0.07291845287511751,GNbc,0
7,133.26611503188678,0.027629618294867094,GNbc,0
8,52702.98489152541,0.02417750470930832,GNbc,0
0,0.8407913828457342,1.0,LM,1
1,0.627145410022846,0.2525516976306278,LM,1
2,1.2496784570961816,0.03801322940842361,LM,1
3,1.4614201311541315,0.02152573503111828,LM,1
4,1.0364423350829546,0.012790542520891249,LM,1
5,0.8457610364158891,0.007497281635723877,LM,1
6,0.6035432795852359,0.0055822027987445615,LM,1
7,0.5258735007934798,0.004231468893607615,LM,1
8,0.2607937182894715,0.003994927756788567,LM,1
9,0.021464868545673414,0.003012651461199887,LM,1
10,0.0004398695925634106,2.644851277993921e-05,LM,1
11,5.356066679092803e-06,2.6351274099299593e-09,LM,1
0,5.399488987149483,1.0,GNbc,1
1,1.4844607190928292,0.2516628432979908,GNbc,1
2,1.9602648389033555,0.19277171863570516,GNbc,1
3,1.0058493080435909,0.21437116633392217,GNbc,1
4,1.6470746129280773,0.16473298279929846,GNbc,1
5,0.8771174414329949,0.10668500686502706,GNbc,1
6,0.4609139403137217,0.05442607219252791,GNbc,1
7,0.5362919637466474,0.0034194735671440658,GNbc,1
8,0.5447752065259027,0.0006854812802545589,GNbc,1
9,0.0717291705487913,0.0006278274780532661,GNbc,1
10,0.05312831348293848,0.0005880298521904193,GNbc,1
11,0.04252638211477115,0.000558552416106962,GNbc,1
12,0.03533307227027807,0.0005410515568973324,GNbc,1
13,0.029922576731911586,0.0005394017387867569,GNbc,1
14,0.025605822281701114,0.0005604894556316193,GNbc,1
15,0.022044449149448215,0.0006170565714581109,GNbc,1
16,0.019048899437621176,0.0007362934674375138,GNbc,1
17,0.06599987384416653,0.000991190188951532,GNbc,1
18,0.015808119412529784,0.0005427288836058609,GNbc,1
19,0.023417321231521553,0.0003421267692977652,GNbc,1
20,0.022868394321619162,0.00019314501616703468,GNbc,1
21,0.0007832902664026206,5.253477567663014e-05,GNbc,1
22,2.351021299804252e-05,8.181658035172685e-07,GNbc,1
23,8.106229482202149e-09,1.9117379441156452e-10,GNbc,1
0,0.8432490132601861,1.0,LM,2
1,0.5833020203922735,0.2509490274876011,LM,2
2,1.4476438101916365,0.03200477569850363,LM,2
3,1.1355771241966792,0.030991911292061664,LM,2
4,2.4798181150745706,0.0033509084683844936,LM,2
5,1.7230151132168174,0.0033090790985002404,LM,2
6,2.04546545547492,0.0033660162404575557,LM,2
7,2.444634179024956,0.003507142938336244,LM,2
8,2.5660265294324085,0.003977586691243525,LM,2
9,2.400343140536933,0.0047435768084313195,LM,2
10,2.1262566959888742,0.005574218381036952,LM,2
11,1.909100280271206,0.006255743862593207,LM,2
12,1.8666532365031518,0.00670371339068053,LM,2
13,2.0691963143193837,0.006930754380767637,LM,2
14,2.504262541980337,0.006991905575522,LM,2
15,3.020511346109326,0.0069235814182816114,LM,2
16,3.1968252075044283,0.00683548039566043,LM,2
17,2.7910246990455674,0.006692894725179186,LM,2
18,2.3623987294225746,0.006336188265162213,LM,2
19,2.1100314961557762,0.006127709540177454,LM,2
20,1.968095195889273,0.005753256469029758,LM,2
21,0.865135613722319,0.022843914066222788,LM,2
22,0.6912307656648137,0.004847042632283344,LM,2
23,0.3281727216686752,0.003974151031090786,LM,2
24,0.12233122534553635,0.0026779665701270514,LM,2
25,0.0049091323715104674,0.000334110388593202,LM,2
26,3.967305608315844e-05,3.875542177955689e-07,LM,2
27,9.178849852035991e-07,2.2894366694712113e-12,LM,2
0,5.338042699174415,1.0,GNbc,2
1,11.484981038415771,0.2558973709083304,GNbc,2
2,2.8736985206319976,1.229611356058537,GNbc,2
3,8.790220931504141,0.15861725275337318,GNbc,2
4,19.40592857665228,0.13286036478267813,GNbc,2
5,87.89462896291269,0.0619533104688037,GNbc,2
6,11169.966158892814,0.04050824262763897,GNbc,2
0,0.8419642232130653,1.0,LM,3
1,0.5845346204222286,0.25167986325149116,LM,3
2,1.4264251469571958,0.0339926913136889,LM,3
3,0.995441104590452,0.04243021443805331,LM,3
4,3.0020118845647468,0.0031078996046187495,LM,3
5,3.3198616850609297,0.003158203697022604,LM,3
6,3.3362505103034192,0.00361165277353424,LM,3
7,3.1895525547145716,0.004413970459270122,LM,3
8,3.004529391431682,0.005280411820535925,LM,3
9,2.825222680622186,0.006016238936203149,LM,3
10,2.6559698890481944,0.006556657423164033,LM,3
11,2.4893159930524105,0.006929923655514257,LM,3
12,2.1304502754754098,0.019970802499437217,LM,3
13,2.169261741171095,0.00731889339700867,LM,3
14,2.002364819642809,0.0070901716086454875,LM,3
15,1.8333683735982618,0.006950834091550029,LM,3
16,1.680157854759624,0.006757794565258878,LM,3
17,1.3961096320608997,0.006797932321923939,LM,3
18,1.1693530067510796,0.0064660364577701435,LM,3
19,0.816070097908619,0.00630626188042715,LM,3
20,0.3694733356909406,0.005764349708300779,LM,3
21,0.012223848604927178,0.0016031602523303712,LM,3
22,9.747374435672484e-05,2.76449647110384e-06,LM,3
23,1.851165868033829e-06,1.603715304617248e-10,LM,3
0,5.672802583432532,1.0,GNbc,3
1,4.587195764044239,0.46952173880567327,GNbc,3
2,2.158905006092619,0.3611148647726708,GNbc,3
3,1.3507310362247045,0.1424675572595684,GNbc,3
4,3.2865678922698756,0.1880801436853433,GNbc,3
5,11.831712113940267,0.11725138546614623,GNbc,3
6,599.7363927377436,0.01733055577297025,GNbc,3
0,5.637664871964393,1.0,GN,3
1,10.058774852539655,0.4662260010348804,GN,3
2,4.514143841359512,0.276623956455859,GN,3
3,3.822537744818533,0.6238555768223127,GN,3
4,7.891411664260165,0.23579956176249228,GN,3
5,2.2195423844702646,0.5354714602044263,GN,3
6,2.3991618086272686,0.2052305214169554,GN,3
7,2.0158013331410176,0.29610912126343597,GN,3
8,1.1053401004512287,0.5259889294884992,GN,3
9,1.2404495822192148,0.19339628791426858,GN,3
10,0.7564591471072457,0.28209262341025754,GN,3
11,0.08577488374280665,0.06758974563451052,GN,3
12,0.023017045654154196,0.010236420983266242,GN,3
13,4.607151398648208e-05,5.789966928275183e-05,GN,3
14,7.599016210828386e-09,3.3768092763400204e-09,GN,3
